Address:,USB0::0x0957::0x179B::MY58106375::0::INSTR,,Analog Channels,,,,Function Channels,,
Model:,DSO-X 2002A,,Time (s),1 (VOLT),2 (VOLT),,Time (s),M1,
,,,-0.001979166795,1.32607047725469,0.882878364122007,,-0.001979166795,0.457503292476758,
,,,-0.0019270834625,1.32607047725469,0.882878364122007,,-0.0019270834625,0.457503292476758,
,,,-0.00187500013,1.32607047725469,0.882878364122007,,-0.00187500013,0.457503292476758,
,,,-0.0018229167975,1.32607047725469,0.882878364122007,,-0.0018229167975,0.457503292476758,
,,,-0.001770833465,1.32607047725469,0.882878364122007,,-0.001770833465,0.457503292476758,
,,,-0.0017187501325,1.32607047725469,0.882878364122007,,-0.0017187501325,0.457503292476758,
,,,-0.0016666668,1.32607047725469,0.882878364122007,,-0.0016666668,0.457503292476758,
,,,-0.0016145834675,1.32607047725469,0.882878364122007,,-0.0016145834675,0.457503292476758,
,,,-0.001562500135,1.32607047725469,0.882878364122007,,-0.001562500135,0.457503292476758,
,,,-0.0015104168025,1.32607047725469,0.882878364122007,,-0.0015104168025,0.457503292476758,
,,,-0.00145833347,1.32607047725469,0.882878364122007,,-0.00145833347,0.457503292476758,
,,,-0.0014062501375,1.32607047725469,0.882878364122007,,-0.0014062501375,0.457503292476758,
,,,-0.001354166805,1.32607047725469,0.882878364122007,,-0.001354166805,0.457503292476758,
,,,-0.0013020834725,1.32607047725469,0.882878364122007,,-0.0013020834725,0.457503292476758,
,,,-0.00125000014,1.32607047725469,0.882878364122007,,-0.00125000014,0.457503292476758,
,,,-0.0011979168075,1.32607047725469,0.882878364122007,,-0.0011979168075,0.457503292476758,
,,,-0.001145833475,1.32607047725469,0.882878364122007,,-0.001145833475,0.457503292476758,
,,,-0.0010937501425,1.32607047725469,0.882878364122007,,-0.0010937501425,0.457503292476758,
,,,-0.00104166681,1.32607047725469,0.882878364122007,,-0.00104166681,0.457503292476758,
,,,-0.0009895834775,1.32607047725469,0.882878364122007,,-0.0009895834775,0.457503292476758,
,,,-0.000937500145000001,1.32607047725469,0.882878364122007,,-0.000937500145000001,0.457503292476758,
,,,-0.0008854168125,1.32607047725469,0.882878364122007,,-0.0008854168125,0.457503292476758,
,,,-0.00083333348,1.32607047725469,0.882878364122007,,-0.00083333348,0.457503292476758,
,,,-0.000781250147499999,1.32607047725469,0.882878364122007,,-0.000781250147499999,0.457503292476758,
,,,-0.000729166815,1.32607047725469,0.882878364122007,,-0.000729166815,0.457503292476758,
,,,-0.0006770834825,1.32607047725469,0.882878364122007,,-0.0006770834825,0.457503292476758,
,,,-0.000625000149999999,1.32607047725469,0.882878364122007,,-0.000625000149999999,0.457503292476758,
,,,-0.0005729168175,1.32607047725469,0.882878364122007,,-0.0005729168175,0.457503292476758,
,,,-0.000520833485,1.32607047725469,0.882878364122007,,-0.000520833485,0.457503292476758,
,,,-0.000468750152499999,1.32607047725469,0.882878364122007,,-0.000468750152499999,0.457503292476758,
,,,-0.00041666682,1.32607047725469,0.882878364122007,,-0.00041666682,0.457503292476758,
,,,-0.0003645834875,1.32607047725469,0.882878364122007,,-0.0003645834875,0.457503292476758,
,,,-0.000312500154999999,1.32607047725469,0.882878364122007,,-0.000312500154999999,0.457503292476758,
,,,-0.0002604168225,1.32607047725469,0.882878364122007,,-0.0002604168225,0.457503292476758,
,,,-0.00020833349,1.32607047725469,0.882878364122007,,-0.00020833349,0.457503292476758,
,,,-0.000156250157499999,1.32607047725469,0.882878364122007,,-0.000156250157499999,0.457503292476758,
,,,-0.000104166825,1.32607047725469,0.882878364122007,,-0.000104166825,0.457503292476758,
,,,-5.20834925000005E-05,1.32607047725469,0.882878364122007,,-5.20834925000005E-05,0.457503292476758,
,,,-1.59999999360672E-10,1.38875388266752,1.02217485420988,,-1.59999999360672E-10,0.385237676091492,
,,,5.20831725E-05,1.32607047725469,0.997908521214413,,5.20831725E-05,0.346175180748105,
,,,0.000104166504999999,1.32607047725469,1.00161203900643,,0.000104166504999999,0.342268931213766,
,,,0.000156249837500001,1.32607047725469,1.00509445125863,,0.000156249837500001,0.340315806446597,
,,,0.00020833317,1.32607047725469,1.00796882327631,,0.00020833317,0.336409556912258,
,,,0.000260416502499999,1.32607047725469,1.01051153698427,,0.000260416502499999,0.334456432145089,
,,,0.000312499835000001,1.35392976854928,1.01255676322762,,0.000312499835000001,0.359847054118291,
,,,0.0003645831675,1.48990964272525,1.01438088393115,,0.0003645831675,0.492659538285807,
,,,0.000416666500000001,1.61428147886181,1.01603917547982,,0.000416666500000001,0.613753273850307,
,,,0.0004687498325,1.72372869466199,1.01742108510371,,0.0004687498325,0.721175136044621,
,,,0.000520833165,1.81758797366638,1.01863716557273,,0.000520833165,0.812972000101581,
,,,0.000572916497500001,1.89917589817196,1.01963214050193,,0.000572916497500001,0.893050115555525,
,,,0.00062499983,1.96849246817874,1.02051656266121,,0.00062499983,0.959456357639283,
,,,0.0006770831625,2.0258693419164,1.02129043205059,,0.0006770831625,1.01609697588719,
,,,0.000729166495000001,2.07594973460073,1.0218984722851,,0.000729166495000001,1.06492509506643,
,,,0.0007812498275,2.11773867154261,1.02245123613466,,0.0007812498275,1.10594071517698,
,,,0.00083333316,2.15189946920145,1.0228934472143,,0.00083333316,1.13914383621886,
,,,0.000885416492500001,2.18009041872574,1.02322510552403,,0.000885416492500001,1.16648758295923,
,,,0.000937499825,2.20264317834517,1.02355676383377,,0.000937499825,1.1879719553981,
,,,0.0009895831575,2.22022106451914,1.02383314575854,,0.0009895831575,1.20555007830262,
,,,0.00104166649,2.23348739370704,1.02399897491341,,0.00104166649,1.21922195167281,
,,,0.0010937498225,2.24343714059796,1.02422008045323,,0.0010937498225,1.22898757550865,
,,,0.001145833155,2.24973864696221,1.02433063322314,,0.001145833155,1.23484694981016,
,,,0.0011979164875,2.25405020394828,1.02444118599306,,0.0011979164875,1.2387531993445,
,,,0.00124999982,2.25570849509677,1.02449646237801,,0.00124999982,1.24070632411167,
,,,0.0013020831525,2.25570849509677,1.02449646237801,,0.0013020831525,1.24070632411167,
,,,0.001354166485,2.25438186217798,1.02455173876297,,0.001354166485,1.2387531993445,
,,,0.0014062498175,2.2517285963404,1.02455173876297,,0.0014062498175,1.23680007457733,
,,,0.00145833315,2.24774869758403,1.02466229153288,,0.00145833315,1.23289382504299,
,,,0.0015104164825,2.24310548236826,1.02471756791783,,0.0015104164825,1.22703445074148,
,,,0.001562499815,2.2377989506931,1.02471756791783,,0.001562499815,1.22312820120715,
,,,0.0016145831475,2.23182910255855,1.02482812068774,,0.0016145831475,1.21726882690564,
,,,0.00166666648,2.22585925442399,1.02482812068774,,0.00166666648,1.21140945260413,
,,,0.0017187498125,2.21955774805974,1.02499394984261,,0.0017187498125,1.20359695353545,
,,,0.001770833145,2.21292458346579,1.02499394984261,,0.001770833145,1.19773757923394,
,,,0.0018229164775,2.20629141887184,1.02510450261252,,0.0018229164775,1.19187820493244,
,,,0.00187499981,2.19965825427789,1.02515977899748,,0.00187499981,1.18406570586376,
,,,0.0019270831425,2.19302508968394,1.02521505538243,,0.0019270831425,1.17820633156225,
,,,0.001979166475,2.1860602668603,1.02527033176739,,0.001979166475,1.17039383249357,
,,,0.0020312498075,2.18009041872574,1.02532560815234,,0.0020312498075,1.16453445819207,
,,,0.00208333314,2.17378891236149,1.02532560815234,,0.00208333314,1.15867508389056,
,,,0.0021354164725,2.16815072245663,1.0253808845373,,0.0021354164725,1.15281570958905,
,,,0.002187499805,2.16251253255177,1.02549143730721,,0.002187499805,1.14695633528754,
,,,0.0022395831375,2.15654268441722,1.02554671369217,,0.0022395831375,1.14109696098603,
,,,0.00229166647,2.15123615274206,1.02565726646208,,0.00229166647,1.13523758668453,
,,,0.0023437498025,2.14659293752629,1.02571254284703,,0.0023437498025,1.13133133715019,
,,,0.002395833135,2.14161806408083,1.02571254284703,,0.002395833135,1.12547196284868,
,,,0.0024479164675,2.13697484886507,1.02582309561694,,0.0024479164675,1.12156571331434,
,,,0.0024999998,2.132663291879,1.02593364838685,,0.0024999998,1.11765946378,
,,,0.0025520831325,2.12901505135233,1.02593364838685,,0.0025520831325,1.11375321424566,
,,,0.002604166465,2.12503515259596,1.02598892477181,,0.002604166465,1.10984696471132,
,,,0.0026562497975,2.12205022852868,1.02598892477181,,0.0026562497975,1.10594071517698,
,,,0.00270833313,2.1187336462317,1.02604420115676,,0.00270833313,1.10398759040982,
,,,0.0027604164625,2.11574872216443,1.02609947754172,,0.0027604164625,1.10008134087548,
,,,0.002812499795,2.11309545632685,1.02621003031163,,0.002812499795,1.09812821610831,
,,,0.0028645831275,2.11044219048927,1.02626530669659,,0.0028645831275,1.09422196657397,
,,,0.00291666646,2.10812058288138,1.02632058308154,,0.00291666646,1.0922688418068,
,,,0.0029687497925,2.1061306335032,1.0263758594665,,0.0029687497925,1.09031571703963,
,,,0.003020833125,2.10414068412501,1.02643113585145,,0.003020833125,1.08836259227246,
,,,0.0030729164575,2.10215073474683,1.02654168862136,,0.0030729164575,1.08640946750529,
,,,0.00312499979,2.10049244359834,1.02659696500632,,0.00312499979,1.08445634273812,
,,,0.0031770831225,2.09916581067955,1.02665224139128,,0.0031770831225,1.08445634273812,
,,,0.003229166455,2.09783917776076,1.02670751777623,,0.003229166455,1.08250321797095,
,,,0.0032812497875,2.09651254484197,1.0268733469311,,0.0032812497875,1.08055009320378,
,,,0.00333333312,2.09551757015288,1.02692862331605,,0.00333333312,1.08055009320378,
,,,0.0033854164525,2.09419093723409,1.02692862331605,,0.0033854164525,1.07859696843661,
,,,0.003437499785,2.09352762077469,1.02703917608596,,0.003437499785,1.07664384366944,
,,,0.0034895831175,2.0925326460856,1.02714972885587,,0.0034895831175,1.07664384366944,
,,,0.00354166645,2.09186932962621,1.02720500524083,,0.00354166645,1.07664384366944,
,,,0.0035937497825,2.09120601316681,1.02726028162579,,0.0035937497825,1.07469071890227,
,,,0.003645833115,2.09087435493711,1.02731555801074,,0.003645833115,1.07469071890227,
,,,0.0036979164475,2.09021103847772,1.02742611078065,,0.0036979164475,1.07469071890227,
,,,0.00374999978,2.08987938024802,1.02753666355056,,0.00374999978,1.07273759413511,
,,,0.0038020831125,2.08954772201832,1.02759193993552,,0.0038020831125,1.07273759413511,
,,,0.003854166445,2.08921606378863,1.02770249270543,,0.003854166445,1.07273759413511,
,,,0.0039062497775,2.08921606378863,1.02781304547534,,0.0039062497775,1.07273759413511,
,,,0.00395833311,2.08888440555893,1.0278683218603,,0.00395833311,1.07273759413511,
,,,0.0040104164425,2.08888440555893,1.02797887463021,,0.0040104164425,1.07273759413511,
,,,0.004062499775,2.08888440555893,1.02803415101516,,0.004062499775,1.07273759413511,
,,,0.0041145831075,2.08855274732923,1.02814470378507,,0.0041145831075,1.07078446936794,
,,,0.00416666644,2.08855274732923,1.02819998017003,,0.00416666644,1.07078446936794,
,,,0.0042187497725,2.08855274732923,1.02819998017003,,0.0042187497725,1.07078446936794,
,,,0.004270833105,2.08855274732923,1.02831053293994,,0.004270833105,1.07078446936794,
,,,0.0043229164375,2.08855274732923,1.02831053293994,,0.0043229164375,1.07078446936794,
,,,0.00437499977,2.08822108909953,1.02842108570985,,0.00437499977,1.07078446936794,
,,,0.0044270831025,2.08855274732923,1.02842108570985,,0.0044270831025,1.07078446936794,
,,,0.004479166435,2.08855274732923,1.02853163847976,,0.004479166435,1.07078446936794,
,,,0.0045312497675,2.08855274732923,1.02858691486472,,0.0045312497675,1.07078446936794,
,,,0.0045833331,2.08888440555893,1.02858691486472,,0.0045833331,1.07078446936794,
,,,0.0046354164325,2.08888440555893,1.02864219124967,,0.0046354164325,1.07078446936794,
,,,0.004687499765,2.08888440555893,1.02869746763463,,0.004687499765,1.07078446936794,
,,,0.0047395830975,2.08888440555893,1.02875274401958,,0.0047395830975,1.07078446936794,
,,,0.00479166643,2.08921606378863,1.02875274401958,,0.00479166643,1.07078446936794,
,,,0.0048437497625,2.08921606378863,1.0288632967895,,0.0048437497625,1.07078446936794,
,,,0.004895833095,2.08954772201832,1.0288632967895,,0.004895833095,1.07273759413511,
,,,0.0049479164275,2.08921606378863,1.0288632967895,,0.0049479164275,1.07078446936794,
,,,0.00499999976,2.08954772201832,1.02891857317445,,0.00499999976,1.07273759413511,
,,,0.0050520830925,2.08987938024802,1.02902912594436,,0.0050520830925,1.07273759413511,
,,,0.005104166425,2.08987938024802,1.02902912594436,,0.005104166425,1.07273759413511,
,,,0.0051562497575,2.09021103847772,1.02908440232932,,0.0051562497575,1.07273759413511,
,,,0.00520833309,2.09021103847772,1.02913967871427,,0.00520833309,1.07273759413511,
,,,0.0052604164225,2.09054269670742,1.02913967871427,,0.0052604164225,1.07273759413511,
,,,0.005312499755,2.09054269670742,1.02919495509923,,0.005312499755,1.07273759413511,
,,,0.0053645830875,2.09087435493711,1.02919495509923,,0.0053645830875,1.07273759413511,
,,,0.00541666642,2.09087435493711,1.02930550786914,,0.00541666642,1.07273759413511,
,,,0.0054687497525,2.09120601316681,1.02930550786914,,0.0054687497525,1.07273759413511,
,,,0.005520833085,2.09120601316681,1.0293607842541,,0.005520833085,1.07273759413511,
,,,0.0055729164175,2.09120601316681,1.02941606063905,,0.0055729164175,1.07273759413511,
,,,0.00562499975,2.09153767139651,1.02941606063905,,0.00562499975,1.07273759413511,
,,,0.0056770830825,2.09186932962621,1.02947133702401,,0.0056770830825,1.07273759413511,
