Time (s),RMS CH2 (V),Heater Voltage (V),Heater Current (A),Temp Raw (C),Delta T Raw (C/s),DVM CH2 (V)
3461.149778,1.065,0,0,45.5213321,-0.0044383,1.06
3461.649622,1.065,0,0,45.5111579,-0.013569795,1.06
3462.144776,1.065,0,0,45.50776648,-0.009132255,1.07
3462.641589,1.065,0,0,45.50776648,-0.009101766,1.07
3463.148331,1.065,0,0,45.50098361,-0.006692619,1.07
3463.645889,1.065,0,0,45.50098361,-0.004544108,1.07
3464.14355,1.065,0,0,45.4942007,-0.009086347,1.07
3464.647978,1.065,0,0,45.48402628,-0.011205643,1.06
3465.140866,1.065,0,0,45.48063479,-0.013761618,1.07
3465.647633,1.065,0,0,45.47724329,-0.011153984,1.06
3466.139418,1.065,0,0,45.47046026,-0.009195097,1.06
3466.655074,1.065,0,0,45.47046026,-0.006577075,1.07
3467.1477,1.065,0,0,45.4636772,-0.00917945,1.07
3467.640782,1.065,0,0,45.46028565,-0.006878236,1.07
3468.144349,1.065,0,0,45.4568941,-0.008980042,1.06
3468.64814,1.065,0,0,45.44671938,-0.011220138,1.06
3469.148318,1.065,0,0,45.43993619,-0.013561496,1.06
3469.648415,1.065,0,0,45.43654458,-0.01356371,1.06
3470.142879,1.065,0,0,45.43993619,-0.00457275,1.07
3470.645249,1.065,0,0,45.42636971,-0.009001663,1.07
3471.148734,1.065,0,0,45.42297806,-0.00898175,1.06
3471.641132,1.065,0,0,45.41619475,-0.016071987,1.07
3472.146537,1.065,0,0,45.41280308,-0.008947696,1.07
3472.649696,1.065,0,0,45.41280308,-0.006740725,1.07
3473.13943,1.065,0,0,45.41619475,-1.45E-14,1.06
3473.646212,1.065,0,0,45.4094114,-0.002230858,1.06
3474.14842,1.065,0,0,45.40601971,-0.004502365,1.06
3474.652958,1.065,0,0,45.40262801,-0.008963132,1.06
3475.146777,1.065,0,0,45.39245286,-0.011447215,1.06
3475.649738,1.065,0,0,45.39584459,-0.006743476,1.06
3476.141472,1.065,0,0,45.38906113,-0.00919662,1.06
3476.644511,1.065,0,0,45.38566939,-0.004494998,1.06
3477.143101,1.065,0,0,45.37549411,-0.013605361,1.06
3477.642078,1.065,0,0,45.37549411,-0.009063213,1.07
3478.146083,1.065,0,0,45.37210233,-0.008972834,1.06
3478.64995,1.065,0,0,45.36531875,-0.006731514,1.08
3479.143198,1.065,0,0,45.36531875,-0.00687643,1.08
3479.648361,1.065,0,0,45.36531875,-0.004476175,1.07
3480.142025,1.065,0,0,45.3551433,-0.006870696,1.07
3480.644027,1.065,0,0,45.3551433,-0.006756571,1.06
3481.146951,1.065,0,0,45.34835963,-0.011240328,1.06
3481.649452,1.065,0,0,45.34835963,-0.004499944,1.08
3482.142754,1.065,0,0,45.33818406,-0.011459678,1.08
3482.644903,1.065,0,0,45.33479218,-0.009006258,1.07
3483.139028,1.065,0,0,45.33140029,-0.011440651,1.06
3483.852802,1.065,0,0,45.32461649,-0.006336074,1.08
3484.640391,1.065,0,0,45.32122458,-0.005742243,1.06
3485.141035,1.065,0,0,45.31444073,-0.011291838,1.06
3485.642279,1.065,0,0,45.31104879,-0.009022691,1.07
3486.147259,1.065,0,0,45.31104879,-0.006716953,1.06
3486.649977,1.065,0,0,45.30426488,-0.006747229,1.06
3487.142889,1.065,0,0,45.29748094,-0.009175304,1.06
3487.640211,1.065,0,0,45.29408896,-0.011367421,1.07
3488.145535,1.065,0,0,45.29069696,-0.008949991,1.08
3488.642479,1.065,0,0,45.28052093,-0.011376202,1.08
3489.142926,1.065,0,0,45.28391295,-0.006777938,1.06
3489.646713,1.065,0,0,45.2771289,-0.00897738,1.08
3490.142031,1.065,0,0,45.27373686,-0.004565468,1.08
3490.642579,1.065,0,0,45.27034482,-0.009035523,1.06
3491.146259,1.065,0,0,45.26356069,-0.008979375,1.06
3491.64897,1.065,0,0,45.26356069,-0.006747527,1.06
3492.139766,1.065,0,0,45.26016862,-0.006911367,1.06
3492.647749,1.065,0,0,45.25677654,-0.004451692,1.06
3493.140134,1.065,0,0,45.24999234,-0.009185459,1.06
3493.64483,1.065,0,0,45.24999234,-0.006721059,1.07
3494.139455,1.065,0,0,45.24660023,-0.006857924,1.06
3494.643869,1.065,0,0,45.23981599,-0.006724877,1.06
3495.146547,1.065,0,0,45.22963955,-0.013496241,1.06
3495.640857,1.065,0,0,45.2330317,-0.009149805,1.07
3496.141163,1.065,0,0,45.22285521,-0.011300276,1.06
3496.641947,1.065,0,0,45.22285521,-0.004515814,1.06
3497.145397,1.065,0,0,45.21607084,-0.01122975,1.06
3497.646633,1.065,0,0,45.21267864,-0.00676765,1.06
3498.140355,1.065,0,0,45.20589421,-0.011451126,1.06
3498.642644,1.065,0,0,45.20250198,-0.00900467,1.07
3499.150156,1.065,0,0,45.20250198,-0.006684014,1.08
3499.642753,1.065,0,0,45.20589421,0,1.08
3500.148928,1.065,0,0,45.19232525,-0.006701723,1.06
3500.645516,1.065,0,0,45.18893298,-0.009108162,1.07
3501.139302,1.065,0,0,45.18214843,-0.016029742,1.06
3501.640922,1.065,0,0,45.17536384,-0.011271068,1.07
3502.143777,1.065,0,0,45.16857921,-0.013492137,1.06
3502.647186,1.065,0,0,45.17197153,-0.006738665,1.07
3503.141387,1.065,0,0,45.16518689,-0.006864243,1.07
3503.644813,1.065,0,0,45.15500986,-0.008984679,1.07
3504.148245,1.065,0,0,45.15161749,-0.013476834,1.07
3504.648805,1.065,0,0,45.15161749,-0.009036151,1.07
3505.142981,1.065,0,0,45.15161749,-0.002288229,1.06
3505.647388,1.065,0,0,45.14483274,-0.004483645,1.06
3506.141966,1.065,0,0,45.14483274,-0.004572758,1.06
3506.642897,1.065,0,0,45.13126313,-0.013544355,1.07
3507.389258,1.065,0,0,45.06588352,-0.035259611,1.07
3508.156702,1.065,0,0,45.12447827,-0.008840813,1.06
3508.658299,1.065,0,0,45.11769337,-0.009017698,1.06
3509.165598,1.065,0,0,45.11430091,0.031813833,1.06
3509.659297,1.065,0,0,45.11430091,-0.006871505,1.06
3510.163177,1.065,0,0,45.10412347,-0.008976926,1.06
3510.656541,1.065,0,0,45.10412347,-0.006876226,1.06
3511.162854,1.065,0,0,45.10073098,-0.008933828,1.06
3511.657146,1.065,0,0,45.10412347,0,1.07
3512.157145,1.065,0,0,45.09055343,-0.009046705,1.06
3512.666621,1.065,0,0,45.0871609,-0.008878457,1.07
3513.165057,1.065,0,0,45.08376835,-0.013612655,1.06
3513.659584,1.065,0,0,45.07698324,-0.009146926,1.07
3514.16493,1.065,0,0,45.07359067,-0.008951102,1.06
3514.657286,1.065,0,0,45.07019809,-0.009187308,1.07
3515.162415,1.065,0,0,45.07019809,-0.004477497,1.07
3515.65579,1.065,0,0,45.06341291,-0.006876296,1.07
3516.161684,1.065,0,0,45.06680551,-0.002235372,1.07
3516.665654,1.065,0,0,45.04984243,-0.01346355,1.07
3517.156449,1.065,0,0,45.04984243,-0.009216657,1.07
3517.657795,1.065,0,0,45.04644979,-0.013534048,1.07
3518.163984,1.065,0,0,45.04305714,-0.004468227,1.07
3518.65737,1.065,0,0,45.03966448,-0.006876261,1.07
3519.161302,1.065,0,0,45.02948644,-0.011220642,1.07
3519.664761,1.065,0,0,45.02270104,-0.013477507,1.07
3520.155488,1.065,0,0,45.02270104,-0.011522652,1.06
3520.65751,1.065,0,0,45.01930833,-0.006758077,1.06
3521.156552,1.065,0,0,45.01252287,-0.006798476,1.06
3521.660945,1.065,0,0,45.01252287,-0.006726351,1.07
3522.155347,1.065,0,0,45.00573738,-0.009149745,1.07
3522.667027,1.065,0,0,44.99895185,-0.008840823,1.07
3523.164306,1.065,0,0,45.00234462,-0.006822631,1.07
3523.656016,1.065,0,0,44.99555907,-0.006899936,1.07
3524.161604,1.065,0,0,44.99216629,-0.004473709,1.06
3524.658733,1.064,0,0,44.98538068,-0.011374603,1.06
3525.164342,1.065,0,0,44.98198787,-0.008947103,1.06
3525.657657,1.065,0,0,44.97859505,-0.009170101,1.07
3526.16066,1.065,0,0,44.97180937,-0.008993514,1.06
3526.666128,1.065,0,0,44.96841652,-0.008949701,1.07
3527.154988,1.065,0,0,44.96502366,-0.009253764,1.06
3527.664338,1.065,0,0,44.9616308,-0.006661145,1.07
3528.165332,1.065,0,0,44.95823792,-0.00677228,1.06
3528.657459,1.065,0,0,44.95484503,-0.006894317,1.07
3529.16078,1.065,0,0,44.95145214,-0.006740997,1.06
3529.657722,1.065,0,0,44.9412734,-0.01137926,1.06
3530.161684,1.065,0,0,44.9412734,-0.008976635,1.08
3530.664561,1.065,0,0,44.9412734,-0.006747008,1.08
3531.158119,1.065,0,0,44.93448752,-0.004582963,1.06
3531.663603,1.065,0,0,44.92430865,-0.01118713,1.07
3532.157545,1.065,0,0,44.91752268,-0.016028011,1.06
3532.661499,1.065,0,0,44.91412969,-0.013465408,1.06
3533.164555,1.065,0,0,44.91412969,-0.006744741,1.06
3533.656539,1.065,0,0,44.90395065,-0.009195443,1.07
3534.159909,1.065,0,0,44.84195254,-0.047796016,1.06
3534.664968,1.065,0,0,44.83855935,-0.049875587,1.07
3535.161653,1.065,0,0,44.90055762,-0.002277117,1.06
3535.656934,1.065,0,0,44.89377153,0.034875109,1.07
3536.157644,1.065,0,0,44.89037847,0.034497112,1.07
3536.662032,1.065,0,0,44.88359232,-0.011211804,1.07
3537.154643,1.065,0,0,44.88019924,-0.009183919,1.06
3537.660489,1.065,0,0,44.87680614,-0.008943635,1.06
3538.165148,1.065,0,0,44.87341304,-0.006723541,1.08
3538.658364,1.065,0,0,44.8666268,-0.009172745,1.1
3539.160079,1.065,0,0,44.85984053,-0.011271741,1.08
3539.66325,1.065,0,0,44.86323367,-0.006743484,1.07
3540.156673,1.065,0,0,44.85644738,-0.006876734,1.06
3540.659803,1.065,0,0,44.85305422,-0.004496058,1.06
3541.16325,1.065,0,0,44.84966105,-0.008986462,1.06
3541.655779,1.065,0,0,44.84626788,-0.00688928,1.06
3542.16095,1.065,0,0,44.84626788,-0.004477921,1.06
3542.662225,1.065,0,0,44.83608829,-0.009025483,1.07
3543.157997,1.065,0,0,44.83269508,-0.009125701,1.06
3543.664499,1.065,0,0,44.82930186,-0.011165481,1.06
3544.157591,1.065,0,0,44.82251539,-0.009175375,1.06
3544.659994,1.065,0,0,44.82251539,-0.006754003,1.07
3545.156419,1.065,0,0,44.81233561,-0.011392283,1.07
3545.660586,1.065,0,0,44.81572888,-0.004486946,1.07
3546.163665,1.064,0,0,44.80215575,-0.013490032,1.06
3546.657291,1.065,0,0,44.80215575,-0.006874199,1.06
3547.161245,1.064,0,0,44.73336571,-0.054477998,1.06
3547.665478,1.065,0,0,44.79536913,-0.004486424,1.06
3548.159457,1.065,0,0,44.78858248,-0.009159142,1.06
3548.655999,1.064,0,0,44.78179579,0.032511571,1.07
3549.158875,1.065,0,0,44.78179579,-0.008997152,1.06
3549.662095,1.065,0,0,44.77500906,-0.008991045,1.06
3550.155417,1.065,0,0,44.7682223,-0.009171485,1.08
3550.657282,1.065,0,0,44.7614355,-0.013523081,1.09
3551.155465,1.065,0,0,44.75804209,-0.011352578,1.07
3551.658525,1.065,0,0,44.75464867,-0.00899404,1.07
3552.161709,1.065,0,0,44.75125523,-0.006743896,1.07
3552.665572,1.065,0,0,44.74446834,-0.008979792,1.07
3553.159744,1.065,0,0,44.74446834,-0.006866918,1.06
3553.656212,1.065,0,0,44.74107489,-0.006835189,1.06
3554.15835,1.065,0,0,44.73089445,-0.009010728,1.06
3554.661396,1.065,0,0,44.72750096,-0.011243107,1.06
3555.172304,1.065,0,0,44.73089445,-0.006642047,1.06
3555.676034,1.065,0,0,44.72410745,-0.004491158,1.06
3556.176576,1.065,0,0,44.65531316,-0.048073093,1.06
3556.674136,1.065,0,0,44.70374624,-0.018187593,1.07
3557.186788,1.065,0,0,44.70713979,-0.0110326,1.07
3557.686401,1.065,0,0,44.70374624,0.032313723,1.06
3558.179116,1.065,0,0,44.70374624,0,1.07
3558.67962,1.065,0,0,44.70374624,-0.002260095,1.07
3559.180083,1.065,0,0,44.69695909,-0.004520573,1.07
3559.671414,1.065,0,0,44.69695909,-0.004604597,1.06
3560.173509,1.065,0,0,44.69017191,-0.009011793,1.06
3560.673767,1.065,0,0,44.67999107,-0.011306177,1.06
3561.174177,1.065,0,0,44.67659743,-0.01356332,1.07
3561.67871,1.065,0,0,44.66981014,-0.013452548,1.06
3562.169726,1.064,0,0,44.66981014,-0.006911473,1.06
3562.673477,1.065,0,0,44.65962914,-0.011227971,1.06
3563.178263,1.065,0,0,44.65623545,-0.008963983,1.06
3563.672068,1.065,0,0,44.65623545,-0.009163326,1.06
3564.174748,1.065,0,0,44.64944805,-0.006751215,1.07
3564.678375,1.065,0,0,44.64605433,-0.006738525,1.06
3565.171718,1.065,0,0,44.64605433,-0.006878993,1.07
3565.675126,1.065,0,0,44.64605433,-0.00224716,1.06
3566.175857,1.065,0,0,44.63247938,-0.009036763,1.06
3566.673255,1.065,0,0,44.62569185,-0.013645989,1.08
3567.177836,1.065,0,0,44.61890429,-0.017935712,1.08
3567.67314,1.065,0,0,44.61890429,-0.00913587,1.06
3568.178206,1.065,0,0,44.61551049,-0.006719488,1.08
3568.673147,1.065,0,0,44.60872287,-0.006856991,1.08
3569.177431,1.065,0,0,44.60872287,-0.006729951,1.06
3569.68242,1.065,0,0,44.60532905,-0.006720567,1.08
3570.173802,1.065,0,0,44.60193521,-0.004604473,1.08
3570.674605,1.065,0,0,44.59514752,-0.009035727,1.06
3571.178043,1.065,0,0,44.59175366,-0.008988441,1.07
3571.677965,1.065,0,0,44.58496591,-0.011314644,1.06
3572.173014,1.065,0,0,44.58835979,-0.004570412,1.07
3572.678218,1.065,0,0,44.57817813,-0.008957127,1.06
3573.170745,1.065,0,0,44.57478422,-0.006890784,1.06
3573.675922,1.065,0,0,44.57478422,-0.008957637,1.06
3574.287462,1.065,0,0,44.57478422,-0.001849922,1.06
3574.674451,1.065,0,0,44.56799638,-0.005846711,1.07
3575.181094,1.065,0,0,44.56460245,-0.006698857,1.07
3575.671477,1.065,0,0,44.5612085,-0.009227966,1.07
3576.174784,1.065,0,0,44.55781455,-0.006743285,1.07
3576.674354,1.065,0,0,44.55442059,-0.006793748,1.06
3577.170103,1.064,0,0,44.54763264,-0.009128175,1.06
3577.682271,1.065,0,0,44.55102662,-0.004417784,1.06
3578.174642,1.065,0,0,44.54084465,-0.009190853,1.07
3578.677171,1.065,0,0,44.53405663,-0.009005123,1.06
3579.174731,1.065,0,0,44.5306626,-0.013642598,1.07
3579.678494,1.065,0,0,44.52387452,-0.011228894,1.06
3580.179626,1.065,0,0,44.52048047,-0.009030335,1.07
3580.685434,1.065,0,0,44.51708641,-0.008946871,1.06
3581.179806,1.065,0,0,44.51029826,-0.009153874,1.07
3581.672917,1.065,0,0,44.51029826,-0.006882978,1.06
3582.173838,1.065,0,0,44.50690417,-0.006775673,1.07
3582.677403,1.065,0,0,44.50351007,-0.00449342,1.07
3583.17252,1.065,0,0,44.49672184,-0.00914022,1.07
3583.680061,1.065,0,0,44.49672184,-0.006687358,1.06
3584.173233,1.065,0,0,44.49332772,-0.006882219,1.06
3584.679844,1.065,0,0,44.48314528,-0.008932923,1.06
3585.181802,1.065,0,0,44.46956858,-0.01803157,1.06
3585.675611,1.065,0,0,44.47296277,-0.013746834,1.06
3586.176784,1.065,0,0,44.46956858,-0.009029953,1.06
3586.680837,1.065,0,0,44.46278017,-0.004489219,1.06
3587.179754,1.065,0,0,44.46617438,-0.004535414,1.06
3587.670583,1.065,0,0,44.45938595,-0.006915268,1.07
3588.176703,1.065,0,0,44.45938595,-0.002235449,1.08
3588.670927,1.065,0,0,44.44920324,-0.011446311,1.1
3589.176454,1.065,0,0,44.44580899,-0.008952346,1.08
3589.678755,1.065,0,0,44.43902045,-0.013514806,1.08
3590.172965,1.065,0,0,44.44241472,-0.0045787,1.08
3590.67963,1.065,0,0,44.42883757,-0.011165455,1.08
3591.172944,1.065,0,0,44.42544326,-0.009174128,1.1
3591.678087,1.065,0,0,44.42204895,-0.013438947,1.08
3592.181705,1.065,0,0,44.41865462,-0.006739875,1.07
3592.672573,1.065,0,0,44.42544326,2.90E-14,1.07
3593.176867,1.065,0,0,44.41186593,-0.006730868,1.07
3593.673592,1.065,0,0,44.41526028,-0.002277812,1.06
3594.17663,1.065,0,0,44.40847158,-0.011246123,1.07
3594.672087,1.064,0,0,44.39828845,-0.009134642,1.06
3595.177814,1.065,0,0,44.39828845,-0.011186436,1.07
3595.672968,1.065,0,0,44.38810525,-0.01371043,1.06
3596.176934,1.065,0,0,44.38810525,-0.006735381,1.06
3596.680843,1.065,0,0,44.38471083,-0.008981535,1.06
3597.17706,1.065,0,0,44.3813164,-0.004560401,1.06
3597.678218,1.065,0,0,44.37452751,-0.0090309,1.08
3598.171189,1.065,0,0,44.37452751,-0.00688568,1.08
3598.674997,1.065,0,0,44.36773859,-0.00898345,1.06
3599.181167,1.065,0,0,44.36434411,-0.006706178,1.06
3599.673865,1.065,0,0,44.36094963,-0.00918609,1.07
3600.17494,1.065,0,0,44.36094963,-0.004516261,1.07
3600.681551,1.065,0,0,44.35416063,-0.006700394,1.08
3601.173591,1.065,0,0,44.35416063,-0.004599214,1.08
3601.679204,1.065,0,0,44.35076612,-0.006713644,1.06
3602.172,1.065,0,0,44.3473716,-0.004592187,1.06
3602.687831,1.065,0,0,44.33718798,-0.010967828,1.06
3603.188453,1.065,0,0,44.33718798,-0.009040855,1.06
3603.692969,1.065,0,0,44.33379342,-0.008971085,1.06
3604.18787,1.065,0,0,44.32700428,-0.006859095,1.07
3604.690649,1.065,0,0,44.32700428,-0.006751606,1.07
3605.186137,1.065,0,0,44.32700428,-0.00456731,1.07
3605.692694,1.065,0,0,44.31342588,-0.008935083,1.08
3606.187569,1.065,0,0,44.31682049,-0.006859501,1.08
3606.691508,1.065,0,0,44.30663662,-0.013472316,1.06
3607.186789,1.065,0,0,44.30663662,-0.004569295,1.06
3607.693375,1.065,0,0,44.29984733,-0.011168334,1.07
3608.194759,1.064,0,0,44.29645267,-0.00677055,1.07
3608.693558,1.065,0,0,44.293058,-0.009074225,1.07
3609.188175,1.065,0,0,44.293058,-0.00457547,1.07
3609.69133,1.065,0,0,44.28626864,-0.00674679,1.07
3610.187379,1.065,0,0,44.27947924,-0.00912462,1.07
3610.692129,1.065,0,0,44.27947924,-0.008967313,1.08
3611.187437,1.065,0,0,44.28287394,-0.002284572,1.08
3611.698217,1.065,0,0,44.27947924,0,1.07
3612.194164,1.065,0,0,44.26929506,-0.006844932,1.07
3612.690174,1.065,0,0,44.2726898,-0.006844048,1.07
3613.193709,1.065,0,0,44.26250557,-0.01123632,1.08
3613.698086,1.065,0,0,44.26590032,-0.002243522,1.1
3614.189935,1.065,0,0,44.25911081,-0.009202687,1.08
3614.815198,1.065,0,0,44.24892647,-0.007239138,1.06
3615.1954,1.065,0,0,44.24892647,-0.014881449,1.06
3615.689557,1.065,0,0,44.24892647,-0.006869836,1.07
3616.191744,1.065,0,0,44.24213686,-0.004506691,1.06
3616.690416,1.065,0,0,44.23195239,-0.011346185,1.07
3617.192443,1.065,0,0,44.23534722,-0.009016292,1.07
3617.687682,1.065,0,0,44.23534722,-0.004569938,1.07
3618.192581,1.065,0,0,44.22855754,-0.002241271,1.07
3618.695964,1.065,0,0,44.22516269,-0.006744056,1.07
3619.188369,1.065,0,0,44.22176783,-0.009192562,1.06
3619.692489,1.065,0,0,44.21837296,-0.00673424,1.06
3620.197386,1.065,0,0,44.21837296,-0.004482582,1.07
3620.690493,1.065,0,0,44.20818828,-0.00917959,1.07
3621.194271,1.065,0,0,44.20479338,-0.008985162,1.08
3621.695478,1.065,0,0,44.19800353,-0.013546911,1.08
3622.188613,1.065,0,0,44.20139846,-0.004589564,1.07
3622.690749,1.065,0,0,44.19121365,-0.009014641,1.07
3623.186023,1.065,0,0,44.18442373,-0.009139587,1.06
3623.690047,1.065,0,0,44.18102876,-0.013471396,1.06
3624.193716,1.065,0,0,44.18442373,-0.004493636,1.06
3624.694877,1.065,0,0,44.17423878,-0.006774231,1.06
3625.189964,1.065,0,0,44.17423878,-0.004571573,1.06
3625.693646,1.065,0,0,44.17763377,-0.004493548,1.07
3626.189012,1.065,0,0,44.16405375,-0.006853542,1.07
3626.693377,1.065,0,0,44.16405375,-0.006731258,1.07
3627.187554,1.065,0,0,44.16065872,-0.01145003,1.07
3627.695691,1.065,0,0,44.15386863,-0.006681351,1.07
3628.191258,1.065,0,0,44.15386863,-0.006850815,1.06
3628.693375,1.065,0,0,44.08164779,-0.05245188,1.07
3629.196455,1.065,0,0,44.14368344,-0.006748559,1.06
3629.689815,1.065,0,0,44.14028835,-0.009175374,1.07
3630.190881,1.065,0,0,44.13689326,0.036751924,1.06
3630.692458,1.065,0,0,44.13349816,-0.00676884,1.07
3631.186615,1.065,0,0,44.13010304,-0.0068705,1.06
3631.69325,1.065,0,0,44.13349816,-0.00223376,1.07
3632.187006,1.065,0,0,44.11991765,-0.009168165,1.06
3632.689645,1.065,0,0,44.1165225,-0.009006155,1.07
3633.194503,1.065,0,0,44.10973218,-0.015691513,1.06
3633.690187,1.065,0,0,44.106337,-0.009132607,1.07
3634.193899,1.065,0,0,44.09954662,-0.011233864,1.06
3634.687539,1.065,0,0,44.10294181,-0.004585231,1.07
3635.193005,1.065,0,0,44.09615141,-0.006716965,1.06
3635.695206,1.065,0,0,44.0927562,-0.004507099,1.08
3636.190001,1.065,0,0,44.08936097,-0.009149142,1.08
3636.695387,1.065,0,0,44.08596574,-0.006718081,1.07
3637.188902,1.065,0,0,44.07917525,-0.009172934,1.07
3637.694221,1.065,0,0,44.0825705,-0.004479337,1.07
3638.188765,1.065,0,0,44.07577999,-0.006865414,1.08
3638.693634,1.065,0,0,44.07238472,-0.004483361,1.08
3639.190314,1.065,0,0,44.07238472,-0.006835905,1.06
3639.695114,1.065,0,0,44.06219885,-0.008967996,1.07
3640.188182,1.065,0,0,44.06219885,-0.006886048,1.07
3640.691833,1.065,0,0,44.05880355,-0.008988478,1.07
3641.196736,1.065,0,0,44.04861757,-0.008966277,1.06
3641.689532,1.065,0,0,44.04522223,-0.011483186,1.06
3642.194346,1.065,0,0,44.04182687,-0.011209856,1.06
3642.690584,1.065,0,0,44.03843151,-0.00684219,1.06
3643.205536,1.065,0,0,44.03503614,-0.006593555,1.06
3643.709086,1.065,0,0,44.03164076,-0.006742862,1.07
3644.201368,1.065,0,0,44.02484997,-0.009196327,1.06
3644.705797,1.065,0,0,44.02145456,-0.008974881,1.06
3645.212161,1.065,0,0,44.02145456,-0.006705454,1.06
3645.705494,1.065,0,0,44.01805914,-0.004588401,1.07
3646.206659,1.065,0,0,44.01805914,-0.002258351,1.06
3646.705261,1.065,0,0,44.01126828,-0.006809884,1.06
3647.205981,1.065,0,0,44.00447737,-0.009041507,1.06
3647.711016,1.065,0,0,43.99768644,-0.013446387,1.06
3648.201724,1.065,0,0,43.99429095,-0.011532533,1.07
3648.705532,1.065,0,0,43.99089546,-0.008986175,1.07
3649.212233,1.065,0,0,43.98410445,-0.008934918,1.07
3649.71754,1.065,0,0,43.98410445,-0.006719672,1.07
3650.210758,1.065,0,0,43.98070893,-0.00688441,1.06
3650.704644,1.065,0,0,43.97052231,-0.009166837,1.06
3651.21725,1.065,0,0,43.97391786,-0.006624055,1.06
3651.707998,1.065,0,0,43.90847801,-0.049061835,1.07
3652.212766,1.065,0,0,43.96373119,-0.004484652,1.07
3652.704645,1.065,0,0,43.95694002,-0.011505428,1.07
3653.208726,1.065,0,0,43.96033561,0.034291823,1.07
3653.705339,1.065,0,0,43.95354443,-0.006837481,1.07
3654.209599,1.065,0,0,43.94675321,-0.006733835,1.06
3654.704485,1.065,0,0,43.94675321,-0.009148508,1.06
3655.207924,1.065,0,0,43.94335759,-0.006744843,1.06
3655.710845,1.065,0,0,43.94335759,-0.0022506,1.07
3656.204544,1.065,0,0,43.94335759,-0.002292639,1.06
3656.706317,1.065,0,0,43.93317067,-0.006767281,1.06
3657.209687,1.065,0,0,43.92637934,-0.011243056,1.06
3657.710391,1.065,0,0,43.92637934,-0.01130293,1.07
3658.212189,1.065,0,0,43.92977501,-0.002255663,1.08
3658.705731,1.065,0,0,43.92298366,-0.002293406,1.08
3659.210489,1.065,0,0,43.85754112,-0.045459559,1.06
3659.709196,1.065,0,0,43.91619227,-0.009078631,1.07
3660.203385,1.065,0,0,43.91279657,-0.006871251,1.07
3660.707529,1.065,0,0,43.90260939,0.029798516,1.07
3661.210507,1.065,0,0,43.90260939,-0.009001647,1.06
3661.707369,1.065,0,0,43.8958179,-0.011390592,1.07
3662.211156,1.065,0,0,43.8958179,-0.004493633,1.06
3662.70334,1.065,0,0,43.88902636,-0.009199161,1.07
3663.206282,1.065,0,0,43.88563058,-0.006751814,1.07
3663.711227,1.065,0,0,43.87883899,-0.011208417,1.06
3664.204123,1.065,0,0,43.88563058,-0.002296482,1.06
3664.717058,1.065,0,0,43.87544318,-0.006620332,1.07
3665.212164,1.065,0,0,43.87204736,-0.004572505,1.06
3665.704271,1.065,0,0,43.80660214,-0.053530648,1.06
3666.208098,1.065,0,0,43.79981011,-0.050039038,1.06
3666.712227,1.065,0,0,43.86185985,-0.006736045,1.08
3667.205247,1.065,0,0,43.79981011,-0.004592126,1.08
3667.709257,1.065,0,0,43.78962201,-0.006738032,1.07
3668.202119,1.065,0,0,43.85167226,-0.006890093,1.06
3668.705454,1.065,0,0,43.84827638,0.032096742,1.06
3669.209483,1.065,0,0,43.84488048,0.036544541,1.07
3669.709773,1.065,0,0,43.83469275,-0.011313108,1.06
3670.211165,1.065,0,0,43.77603774,-0.048025402,1.06
3670.711681,1.065,0,0,43.83129682,-0.009046433,1.06
3671.204201,1.065,0,0,43.76584943,-0.046592582,1.07
3671.708795,1.065,0,0,43.75905719,-0.011217294,1.07
3672.210642,1.065,0,0,43.82110897,-0.006766903,1.07
3672.702928,1.065,0,0,43.82110897,0.037416965,1.08
3673.202678,1.065,0,0,43.7522649,-0.004530458,1.1
3673.71943,1.065,0,0,43.74547258,-0.048789548,1.08
3674.223612,1.065,0,0,43.80073303,-0.013471311,1.06
3674.720229,1.065,0,0,43.73868022,-0.009118147,1.06
3675.223961,1.065,0,0,43.73528402,-0.006742044,1.07
3675.727481,1.065,0,0,43.78714888,-0.00899279,1.07
3676.221449,1.065,0,0,43.78714888,0.032706987,1.07
3676.721696,1.065,0,0,43.78035675,0.030033676,1.07
3677.227096,1.065,0,0,43.78375282,-0.002239851,1.07
3677.71968,1.065,0,0,43.77696067,-0.006894391,1.06
3678.220734,1.065,0,0,43.71151041,-0.045801033,1.07
3678.724696,1.065,0,0,43.70811414,-0.050029306,1.06
3679.219067,1.065,0,0,43.76677238,-0.006869544,1.06
3679.72416,1.065,0,0,43.76337626,0.03422853,1.06
3680.228068,1.065,0,0,43.70132157,-0.004493261,1.07
3680.72009,1.065,0,0,43.68433999,-0.055845998,1.06
3681.221866,1.065,0,0,43.7497917,-0.009024324,1.06
3681.725987,1.065,0,0,43.68433999,-0.011228505,1.06
3682.218624,1.065,0,0,43.68094365,-0.002298071,1.07
3682.720935,1.065,0,0,43.67415093,-0.050195177,1.06
3683.224796,1.065,0,0,43.67075456,-0.008987549,1.07
3683.721726,1.065,0,0,43.73281079,0.03479174,1.06
3684.223831,1.064,0,0,43.66396179,-0.006764278,1.07
3684.719335,1.065,0,0,43.66396179,-0.004569605,1.07
3685.23594,1.065,0,0,43.66396179,-0.044424041,1.07
3685.738597,1.065,0,0,43.71582965,0.034395747,1.06
3686.243481,1.065,0,0,43.65377256,-0.006727114,1.07
3686.738048,1.065,0,0,43.65037613,-0.009156605,1.07
