Time(s),CH1(V),CH2(V)
0.003993,-0.040261,-0.001271
0.003993,-0.040261,-0.002236
0.003993,-0.040261,-0.003201
0.003993,-0.040261,-0.003201
0.003993,-0.040261,-0.002236
0.003994,-0.040261,-0.000306
0.003994,-0.040261,0.000659
0.003994,-0.040261,0.001624
0.003994,-0.040261,0.001624
0.003994,-0.040261,0.000659
0.003994,-0.040261,-0.001271
0.003994,-0.040261,-0.002236
0.003994,-0.040261,-0.003201
0.003995,-0.040261,-0.004165
0.003995,-0.040261,-0.002236
0.003995,-0.040261,-0.001271
0.003995,-0.040261,0.000659
0.003995,-0.040261,0.001624
0.003995,-0.040261,0.001624
0.003995,-0.040261,0.001624
0.003995,-0.040261,0.000659
0.003996,-0.040261,-0.001271
0.003996,-0.040261,-0.002236
0.003996,-0.040261,-0.003201
0.003996,-0.040261,-0.003201
0.003996,-0.040261,-0.002236
0.003996,-0.040261,-0.000306
0.003996,-0.040261,0.000659
0.003996,-0.040261,0.001624
0.003996,-0.040261,0.001624
0.003997,-0.040261,0.000659
0.003997,-0.040261,-0.000306
0.003997,-0.040261,-0.001271
0.003997,-0.040261,-0.002236
0.003997,-0.040261,-0.002236
0.003997,-0.040261,-0.002236
0.003997,-0.040261,-0.002236
0.003997,-0.040261,-0.001271
0.003998,-0.040261,-0.000306
0.003998,-0.040261,0.000659
0.003998,-0.040261,0.000659
0.003998,-0.040261,0.000659
0.003998,-0.040261,-0.000306
0.003998,-0.040261,-0.001271
0.003998,-0.040261,-0.002236
0.003998,-0.040261,-0.002236
0.003999,-0.040261,-0.002236
0.003999,-0.040261,-0.001271
0.003999,-0.040261,-0.000306
0.003999,-0.040261,0.000659
0.003999,-0.040261,0.001624
0.003999,-0.040261,0.000659
0.003999,-0.040261,0.000659
0.003999,-0.040261,-0.000306
0.003999,-0.040261,-0.001271
0.004000,-0.040261,-0.002236
0.004000,-0.040261,-0.002236
0.004000,-0.040261,-0.003201
0.004000,-0.040261,-0.003201
0.004000,-0.040261,0.004518
0.004000,-0.000060,0.016096
0.004000,0.040141,0.025744
0.004000,0.080342,0.034428
0.004001,0.080342,0.042146
0.004001,0.120543,0.047935
0.004001,0.160744,0.051794
0.004001,0.200945,0.056619
0.004001,0.200945,0.060478
0.004001,0.241146,0.063372
0.004001,0.241146,0.066267
0.004001,0.281347,0.069161
0.004002,0.321548,0.072056
0.004002,0.321548,0.074950
0.004002,0.361749,0.077845
0.004002,0.361749,0.079774
0.004002,0.401950,0.081704
0.004002,0.442151,0.082669
0.004002,0.442151,0.083634
0.004002,0.482352,0.084598
0.004002,0.482352,0.084598
0.004003,0.522553,0.085563
0.004003,0.522553,0.085563
0.004003,0.562754,0.084598
0.004003,0.562754,0.084598
0.004003,0.602955,0.085563
0.004003,0.602955,0.087493
0.004003,0.643156,0.088458
0.004003,0.643156,0.088458
0.004004,0.683357,0.088458
0.004004,0.683357,0.088458
0.004004,0.723558,0.087493
0.004004,0.763759,0.087493
0.004004,0.763759,0.087493
0.004004,0.763759,0.086528
0.004004,0.803960,0.085563
0.004004,0.803960,0.085563
0.004005,0.844161,0.085563
0.004005,0.844161,0.085563
0.004005,0.884362,0.085563
0.004005,0.884362,0.085563
0.004005,0.924563,0.086528
0.004005,0.924563,0.086528
0.004005,0.964764,0.085563
0.004005,0.964764,0.085563
0.004005,1.004965,0.084598
0.004006,1.004965,0.084598
0.004006,1.045166,0.084598
0.004006,1.045166,0.083634
0.004006,1.045166,0.082669
0.004006,1.085367,0.081704
0.004006,1.085367,0.080739
0.004006,1.125568,0.079774
0.004006,1.125568,0.080739
0.004007,1.165769,0.080739
0.004007,1.165769,0.080739
0.004007,1.205970,0.080739
0.004007,1.205970,0.080739
0.004007,1.246171,0.079774
0.004007,1.246171,0.078810
0.004007,1.246171,0.077845
0.004007,1.286372,0.077845
0.004008,1.286372,0.077845
0.004008,1.326573,0.077845
0.004008,1.326573,0.077845
0.004008,1.326573,0.078810
0.004008,1.366774,0.078810
0.004008,1.366774,0.078810
0.004008,1.406975,0.077845
0.004008,1.406975,0.076880
0.004008,1.406975,0.074950
0.004009,1.447176,0.073021
0.004009,1.447176,0.071091
0.004009,1.487377,0.071091
0.004009,1.487377,0.071091
0.004009,1.527578,0.072056
0.004009,1.527578,0.073021
0.004009,1.527578,0.073985
0.004009,1.567779,0.073985
0.004010,1.567779,0.073985
0.004010,1.567779,0.073021
0.004010,1.607980,0.072056
0.004010,1.607980,0.071091
0.004010,1.648181,0.069161
0.004010,1.648181,0.069161
0.004010,1.688382,0.069161
0.004010,1.688382,0.068196
0.004011,1.688382,0.069161
0.004011,1.728583,0.068196
0.004011,1.728583,0.068196
0.004011,1.728583,0.068196
0.004011,1.768784,0.067232
0.004011,1.768784,0.066267
0.004011,1.768784,0.065302
0.004011,1.808985,0.065302
0.004011,1.808985,0.066267
0.004012,1.849186,0.066267
0.004012,1.849186,0.066267
0.004012,1.849186,0.066267
0.004012,1.889387,0.066267
0.004012,1.889387,0.065302
0.004012,1.889387,0.064337
0.004012,1.929588,0.063372
0.004012,1.929588,0.063372
0.004013,1.929588,0.062408
0.004013,1.969789,0.061443
0.004013,1.969789,0.061443
0.004013,1.969789,0.061443
0.004013,2.009990,0.061443
0.004013,2.009990,0.061443
0.004013,2.009990,0.061443
0.004013,2.050191,0.061443
0.004013,2.050191,0.061443
0.004014,2.050191,0.060478
0.004014,2.090392,0.060478
0.004014,2.090392,0.059513
0.004014,2.090392,0.060478
0.004014,2.130593,0.060478
0.004014,2.130593,0.060478
0.004014,2.130593,0.059513
0.004014,2.170794,0.058548
0.004015,2.170794,0.058548
0.004015,2.170794,0.057583
0.004015,2.210995,0.057583
0.004015,2.210995,0.057583
0.004015,2.210995,0.056619
0.004015,2.210995,0.055654
0.004015,2.251196,0.055654
0.004015,2.251196,0.055654
0.004016,2.251196,0.056619
0.004016,2.291397,0.056619
0.004016,2.291397,0.055654
0.004016,2.291397,0.055654
0.004016,2.331598,0.054689
0.004016,2.331598,0.054689
0.004016,2.331598,0.054689
0.004016,2.331598,0.054689
0.004016,2.371799,0.054689
0.004017,2.371799,0.053724
0.004017,2.371799,0.052759
0.004017,2.412000,0.052759
0.004017,2.412000,0.051794
0.004017,2.412000,0.051794
0.004017,2.412000,0.051794
0.004017,2.412000,0.050830
0.004017,2.412000,0.050830
0.004018,2.412000,0.051794
0.004018,2.452201,0.051794
0.004018,2.452201,0.051794
0.004018,2.452201,0.051794
0.004018,2.492402,0.051794
0.004018,2.492402,0.051794
0.004018,2.492402,0.050830
0.004018,2.492402,0.048900
0.004019,2.532603,0.048900
0.004019,2.532603,0.048900
0.004019,2.532603,0.048900
0.004019,2.532603,0.048900
0.004019,2.572804,0.048900
0.004019,2.572804,0.048900
0.004019,2.572804,0.048900
0.004019,2.572804,0.048900
0.004019,2.613005,0.048900
0.004020,2.613005,0.048900
0.004020,2.613005,0.048900
0.004020,2.613005,0.047935
0.004020,2.653206,0.047935
0.004020,2.653206,0.046970
0.004020,2.653206,0.046970
0.004020,2.653206,0.046006
0.004020,2.693407,0.046006
0.004021,2.693407,0.046006
0.004021,2.693407,0.046006
0.004021,2.693407,0.046006
0.004021,2.733608,0.046006
0.004021,2.733608,0.045041
0.004021,2.733608,0.045041
0.004021,2.733608,0.045041
0.004021,2.773809,0.045041
0.004022,2.773809,0.045041
0.004022,2.773809,0.044076
0.004022,2.773809,0.045041
0.004022,2.814010,0.044076
0.004022,2.814010,0.044076
0.004022,2.814010,0.043111
0.004022,2.814010,0.043111
0.004022,2.854211,0.042146
0.004022,2.854211,0.042146
0.004023,2.854211,0.042146
0.004023,2.854211,0.042146
0.004023,2.894412,0.043111
0.004023,2.894412,0.043111
0.004023,2.894412,0.042146
0.004023,2.894412,0.042146
0.004023,2.894412,0.041181
0.004023,2.934613,0.041181
0.004024,2.934613,0.040217
0.004024,2.934613,0.040217
0.004024,2.934613,0.040217
0.004024,2.974814,0.040217
0.004024,2.974814,0.040217
0.004024,2.974814,0.041181
0.004024,2.974814,0.040217
0.004024,2.974814,0.040217
0.004025,3.015015,0.039252
0.004025,3.015015,0.038287
0.004025,3.015015,0.037322
0.004025,3.015015,0.037322
0.004025,3.015015,0.037322
0.004025,3.055216,0.037322
0.004025,3.055216,0.038287
0.004025,3.055216,0.039252
0.004025,3.055216,0.040217
0.004026,3.095417,0.040217
0.004026,3.095417,0.039252
0.004026,3.095417,0.039252
0.004026,3.095417,0.038287
0.004026,3.095417,0.037322
0.004026,3.095417,0.036357
0.004026,3.135618,0.034428
0.004026,3.135618,0.034428
0.004027,3.135618,0.034428
0.004027,3.135618,0.034428
0.004027,3.135618,0.035392
0.004027,3.175819,0.036357
0.004027,3.175819,0.037322
0.004027,3.175819,0.037322
0.004027,3.175819,0.037322
0.004027,3.216020,0.037322
0.004028,3.216020,0.036357
0.004028,3.216020,0.036357
0.004028,3.216020,0.035392
0.004028,3.216020,0.034428
0.004028,3.216020,0.033463
0.004028,3.216020,0.032498
0.004028,3.256221,0.031533
0.004028,3.256221,0.031533
0.004028,3.256221,0.032498
0.004029,3.256221,0.033463
0.004029,3.256221,0.034428
0.004029,3.296422,0.034428
0.004029,3.296422,0.035392
0.004029,3.296422,0.034428
0.004029,3.296422,0.033463
0.004029,3.296422,0.032498
0.004029,3.296422,0.031533
0.004030,3.336623,0.030568
0.004030,3.336623,0.029604
0.004030,3.336623,0.030568
0.004030,3.336623,0.031533
0.004030,3.336623,0.032498
0.004030,3.376824,0.032498
0.004030,3.376824,0.032498
0.004030,3.376824,0.031533
0.004031,3.376824,0.030568
0.004031,3.376824,0.029604
0.004031,3.376824,0.028639
0.004031,3.417025,0.027674
0.004031,3.417025,0.027674
0.004031,3.417025,0.028639
0.004031,3.417025,0.029604
0.004031,3.417025,0.030568
0.004031,3.417025,0.031533
0.004032,3.457226,0.032498
0.004032,3.457226,0.032498
0.004032,3.457226,0.031533
