Time(s),CH1(V),CH2(V)
0.005255,-0.040261,-0.001071
0.005255,-0.040261,0.001582
0.005255,-0.040261,0.003351
0.005256,-0.040261,0.002909
0.005256,-0.040261,0.000698
0.005256,-0.040261,-0.002398
0.005256,-0.040261,-0.004166
0.005256,-0.040261,-0.003724
0.005256,-0.040261,-0.003282
0.005257,-0.040261,-0.002398
0.005257,-0.040261,-0.001071
0.005257,-0.040261,0.000256
0.005257,-0.040261,-0.000187
0.005257,-0.040261,-0.000629
0.005257,-0.040261,-0.001955
0.005258,-0.040261,-0.002398
0.005258,-0.040261,-0.002398
0.005258,-0.040261,-0.002398
0.005258,-0.040261,-0.001071
0.005258,-0.040261,-0.000629
0.005258,-0.040261,0.000256
0.005258,-0.040261,0.000256
0.005259,-0.040261,-0.000629
0.005259,-0.040261,-0.001513
0.005259,-0.040261,-0.001955
0.005259,-0.040261,-0.002398
0.005259,-0.040261,-0.002398
0.005259,-0.040261,-0.001955
0.005260,-0.040261,-0.001513
0.005260,-0.040261,-0.001071
0.005260,-0.040261,-0.000187
0.005260,-0.040261,-0.000629
0.005260,-0.040261,-0.001071
0.005260,-0.040261,-0.001513
0.005260,-0.040261,-0.001513
0.005261,-0.040261,-0.001955
0.005261,-0.040261,-0.002840
0.005261,-0.040261,-0.002840
0.005261,-0.040261,-0.001071
0.005261,-0.040261,0.000698
0.005261,-0.040261,0.000698
0.005262,-0.040261,-0.000187
0.005262,-0.040261,-0.001513
0.005262,-0.040261,-0.002840
0.005262,-0.040261,-0.003724
0.005262,-0.040261,-0.003282
0.005262,-0.040261,-0.002398
0.005262,-0.040261,-0.001071
0.005263,-0.040261,0.000698
0.005263,-0.040261,0.001582
0.005263,-0.040261,0.000698
0.005263,-0.040261,-0.001513
0.005263,-0.040261,-0.003282
0.005263,-0.040261,-0.003724
0.005264,-0.040261,-0.002840
0.005264,-0.040261,-0.001955
0.005264,-0.040261,-0.001071
0.005264,-0.040261,0.000256
0.005264,-0.040261,0.000256
0.005264,-0.040261,-0.000187
0.005265,-0.040261,-0.001955
0.005265,-0.040261,-0.003282
0.005265,-0.040261,-0.003282
0.005265,-0.040261,-0.001955
0.005265,-0.040261,0.000256
0.005265,-0.040261,0.001140
0.005265,-0.040261,0.001140
0.005266,-0.040261,-0.001071
0.005266,-0.040261,-0.003282
0.005266,-0.040261,-0.003282
0.005266,-0.040261,-0.002398
0.005266,-0.040261,-0.001513
0.005266,-0.040261,-0.000629
0.005267,-0.040261,-0.000187
0.005267,-0.040261,0.000256
0.005267,-0.040261,0.000256
0.005267,-0.040261,-0.001513
0.005267,-0.040261,-0.002840
0.005267,-0.040261,-0.002840
0.005267,-0.040261,-0.001955
0.005268,-0.040261,-0.000629
0.005268,-0.040261,-0.000187
0.005268,-0.040261,-0.000187
0.005268,-0.040261,-0.000629
0.005268,-0.040261,-0.001071
0.005268,-0.040261,-0.002398
0.005269,-0.040261,-0.003282
0.005269,-0.040261,-0.002398
0.005269,-0.040261,-0.000629
0.005269,-0.040261,0.001140
0.005269,-0.040261,0.001582
0.005269,-0.040261,0.000698
0.005270,-0.040261,-0.001071
0.005270,-0.040261,-0.002398
0.005270,-0.040261,-0.003282
0.005270,-0.040261,-0.003282
0.005270,-0.040261,-0.001955
0.005270,-0.040261,-0.000629
0.005270,-0.040261,-0.000187
0.005271,-0.040261,-0.000187
0.005271,-0.040261,-0.000187
0.005271,-0.040261,-0.000629
0.005271,-0.040261,-0.001513
0.005271,-0.040261,-0.002840
0.005271,-0.040261,-0.003282
0.005272,-0.040261,-0.002840
0.005272,-0.040261,-0.000629
0.005272,-0.040261,0.001140
0.005272,-0.040261,0.000698
0.005272,-0.040261,-0.001071
0.005272,-0.040261,-0.002840
0.005272,-0.040261,-0.003282
0.005273,-0.040261,-0.002840
0.005273,-0.040261,-0.002398
0.005273,-0.040261,-0.001071
0.005273,-0.040261,0.000698
0.005273,-0.040261,0.001140
0.005273,-0.040261,0.000698
0.005274,-0.040261,-0.001513
0.005274,-0.040261,-0.004609
0.005274,-0.040261,-0.005493
0.005274,-0.040261,-0.004609
0.005274,-0.040261,-0.002398
0.005274,-0.040261,0.000256
0.005275,-0.040261,0.002024
0.005275,-0.040261,0.002467
0.005275,-0.040261,0.000256
0.005275,-0.040261,-0.002840
0.005275,-0.040261,-0.003724
0.005275,-0.040261,-0.003724
0.005275,-0.040261,-0.002398
0.005276,-0.040261,-0.000629
0.005276,-0.040261,0.000698
0.005276,-0.040261,0.000698
0.005276,-0.040261,-0.000187
0.005276,-0.040261,-0.001071
0.005276,-0.040261,-0.002840
0.005277,-0.040261,-0.004166
0.005277,-0.040261,-0.003282
0.005277,-0.040261,-0.001513
0.005277,-0.040261,0.000698
0.005277,-0.040261,0.001582
0.005277,-0.040261,0.001140
0.005278,-0.040261,-0.000629
0.005278,-0.040261,-0.002398
0.005278,-0.040261,-0.003282
0.005278,-0.040261,-0.002840
0.005278,-0.040261,-0.001513
0.005278,-0.040261,0.000256
0.005278,-0.040261,0.001140
0.005279,-0.040261,0.000698
0.005279,-0.040261,-0.000629
0.005279,-0.040261,-0.002398
0.005279,-0.040261,-0.003282
0.005279,-0.040261,-0.002398
0.005279,-0.040261,-0.000629
0.005280,-0.040261,0.000698
0.005280,-0.040261,0.001582
0.005280,-0.040261,0.001140
0.005280,-0.040261,-0.001071
0.005280,-0.040261,-0.004166
0.005280,-0.040261,-0.005493
0.005280,-0.040261,-0.005051
0.005281,-0.040261,-0.002398
0.005281,-0.040261,0.001582
0.005281,-0.040261,0.003351
0.005281,-0.040261,0.003351
0.005281,-0.040261,0.000698
0.005281,-0.040261,-0.002398
0.005282,-0.040261,-0.004166
0.005282,-0.040261,-0.005051
0.005282,-0.040261,-0.004166
0.005282,-0.040261,-0.002398
0.005282,-0.040261,0.000256
0.005282,-0.040261,0.002024
0.005282,-0.040261,0.002024
0.005283,-0.040261,-0.000629
0.005283,-0.040261,-0.003724
0.005283,-0.040261,-0.005051
0.005283,-0.040261,-0.003724
0.005283,-0.040261,-0.001071
0.005283,-0.040261,-0.000187
0.005284,-0.040261,0.000256
0.005284,-0.040261,-0.000187
0.005284,-0.040261,-0.000629
0.005284,-0.040261,-0.002398
0.005284,-0.040261,-0.004166
0.005284,-0.040261,-0.003724
0.005285,-0.040261,-0.001955
0.005285,-0.040261,0.000698
0.005285,-0.040261,0.001582
0.005285,-0.040261,0.000698
0.005285,-0.040261,-0.001513
0.005285,-0.040261,-0.003282
0.005285,-0.040261,-0.003724
0.005286,-0.040261,-0.002840
0.005286,-0.040261,-0.001071
0.005286,-0.040261,0.000256
0.005286,-0.040261,0.000698
0.005286,-0.040261,0.000256
0.005286,-0.040261,-0.001513
0.005287,-0.040261,-0.002840
0.005287,-0.040261,-0.003724
0.005287,-0.040261,-0.003724
0.005287,-0.040261,-0.001955
0.005287,-0.040261,0.000256
0.005287,-0.040261,0.001582
0.005287,-0.040261,0.001582
0.005288,-0.040261,0.000256
0.005288,-0.040261,-0.001955
0.005288,-0.040261,-0.003282
0.005288,-0.040261,-0.003282
0.005288,-0.040261,-0.001955
