Address:,USB0::0x0957::0x179B::MY59127610::0::INSTR,,Analog Channels,,,
Model:,DSO-X 2002A,,Time (s),1 (VOLT),2 (VOLT),
,,,0.0010198956775,1.74617076618597,-0.0381407029126422,
,,,0.00102010401,1.72858282341622,-0.0378391954218387,
,,,0.0010203123425,1.71099488064647,-0.0375879391795024,
,,,0.001020520675,1.69340693787672,-0.0371859291917644,
,,,0.0010207290075,1.67581899510697,-0.0367336679555592,
,,,0.00102093734,1.65823105233721,-0.036281406719354,
,,,0.0010211456725,1.64315567282028,-0.0359798992285505,
,,,0.001021354005,1.62305516679771,-0.0357788942346815,
,,,0.0010215623375,1.60797978728078,-0.0354271354954108,
,,,0.00102177067,1.59290440776385,-0.0349246230107383,
,,,0.0010219790025,1.57782902824692,-0.0344221105260658,
,,,0.001022187335,1.56024108547717,-0.0340201005383278,
,,,0.0010223956675,1.54516570596024,-0.0337185930475243,
,,,0.001022604,1.52757776319049,-0.0334170855567208,
,,,0.0010228123325,1.51250238367356,-0.0331658293143846,
,,,0.001023020665,1.49742700415663,-0.0329145730720484,
,,,0.0010232289975,1.4823516246397,-0.0326633168297121,
,,,0.00102343733,1.46727624512278,-0.0323115580904414,
,,,0.0010236456625,1.45220086560585,-0.0317587943573017,
,,,0.001023853995,1.43712548608892,-0.0314572868664982,
,,,0.0010240623275,1.42205010657199,-0.0312060306241619,
,,,0.00102427066,1.40697472705506,-0.0310050256302929,
,,,0.0010244789925,1.39189934753813,-0.0307537693879567,
,,,0.001024687325,1.3768239680212,-0.030402010648686,
,,,0.0010248956575,1.36426115175709,-0.0299497494124807,
,,,0.00102510399,1.34918577224016,-0.0297487444186118,
,,,0.0010253123225,1.33411039272323,-0.0295477394247428,
,,,0.001025520655,1.32154757645912,-0.0294472369278083,
,,,0.0010257289875,1.3064721969422,-0.029195980685472,
,,,0.00102593732,1.29390938067809,-0.0286934682007995,
,,,0.0010261456525,1.28134656441398,-0.0282412069645943,
,,,0.001026353985,1.26878374814987,-0.0279396994737908,
,,,0.0010265623175,1.25622093188576,-0.0276381919829873,
,,,0.00102677065,1.24365811562166,-0.0274371869891183,
,,,0.0010269789825,1.22858273610473,-0.0273869357406511,
,,,0.001027187315,1.21601991984062,-0.0272864332437166,
,,,0.0010273956475,1.20345710357651,-0.0268844232559786,
,,,0.00102760398,1.1908942873124,-0.0263819107713061,
,,,0.0010278123125,1.1783314710483,-0.0260804032805027,
,,,0.001028020645,1.16828121803701,-0.0257788957896992,
,,,0.0010282289775,1.1557184017729,-0.0255276395473629,
,,,0.00102843731,1.14315558550879,-0.0253768858019612,
,,,0.0010286456425,1.13310533249751,-0.0252763833050267,
,,,0.001028853975,1.1205425162334,-0.0250251270626904,
,,,0.0010290623075,1.11049226322211,-0.024723619571887,
,,,0.00102927064,1.09792944695801,-0.0243718608326162,
,,,0.0010294789725,1.08787919394672,-0.0239698508448782,
,,,0.001029687305,1.07782894093543,-0.023718594602542,
,,,0.0010298956375,1.06526612467133,-0.023718594602542,
,,,0.00103010397,1.05270330840722,-0.0236683433540748,
,,,0.0010303123025,1.04265305539593,-0.023316584614804,
,,,0.001030520635,1.03260280238464,-0.0228643233785988,
,,,0.0010307289675,1.02255254937336,-0.0224623133908608,
,,,0.0010309373,1.01250229636207,-0.0222613083969918,
,,,0.0010311456325,1.00245204335079,-0.0221608059000573,
,,,0.001031353965,0.989889227086678,-0.0224120621423936,
,,,0.0010315622975,0.979838974075392,-0.0221105546515901,
,,,0.00103177063,0.969788721064106,-0.0217085446638521,
,,,0.0010319789625,0.959738468052819,-0.0211557809307124,
,,,0.001032187295,0.949688215041533,-0.0209045246883761,
,,,0.0010323956275,0.939637962030247,-0.0208040221914416,
,,,0.00103260396,0.929587709018961,-0.0207537709429744,
,,,0.0010328122925,0.919537456007674,-0.0207537709429744,
,,,0.001033020625,0.909487202996388,-0.0205527659491054,
,,,0.0010332289575,0.899436949985102,-0.0202010072098346,
,,,0.00103343729,0.891899260226637,-0.0197487459736294,
,,,0.0010336456225,0.881849007215351,-0.0195979922282277,
,,,0.001033853955,0.874311317456886,-0.0195979922282277,
,,,0.0010340622875,0.8642610644456,-0.0196984947251622,
,,,0.00103427062,0.854210811434314,-0.0195979922282277,
,,,0.0010344789525,0.844160558423027,-0.0192462334889569,
,,,0.001034687285,0.836622868664563,-0.0190452284950879,
,,,0.0010348956175,0.829085178906098,-0.0187939722527517,
,,,0.00103510395,0.819034925894812,-0.018442213513481,
,,,0.0010353122825,0.811497236136347,-0.0181407060226775,
,,,0.001035520615,0.803959546377882,-0.018040203525743,
,,,0.0010357289475,0.793909293366596,-0.0179397010288085,
,,,0.00103593728,0.786371603608131,-0.0177889472834067,
,,,0.0010361456125,0.778833913849667,-0.0175879422895378,
,,,0.001036353945,0.771296224091202,-0.0173366860472015,
,,,0.0010365622775,0.763758534332737,-0.0170854298048653,
,,,0.00103677061,0.753708281321451,-0.0171859323017998,
,,,0.0010369789425,0.746170591562986,-0.0172864347987343,
,,,0.001037187275,0.738632901804522,-0.0170854298048653,
,,,0.0010373956075,0.731095212046057,-0.0167336710655945,
,,,0.00103760394,0.723557522287592,-0.0162311585809221,
,,,0.0010378122725,0.718532395781949,-0.0159799023385858,
,,,0.001038020605,0.710994706023484,-0.0158291485931841,
,,,0.0010382289375,0.70345701626502,-0.0158793998416513,
,,,0.00103843727,0.693406763253734,-0.0159296510901186,
,,,0.0010386456025,0.68838163674809,-0.0158793998416513,
,,,0.001038853935,0.680843946989626,-0.0156783948477823,
,,,0.0010390622675,0.673306257231161,-0.0154271386054461,
,,,0.0010392706,0.665768567472696,-0.0152261336115771,
,,,0.0010394789325,0.658230877714232,-0.0151758823631098,
,,,0.001039687265,0.650693187955767,-0.0150753798661754,
,,,0.0010398955975,0.645668061450124,-0.0149246261207736,
,,,0.00104010393,0.638130371691659,-0.0146231186299701,
,,,0.0010403122625,0.630592681933194,-0.0142713598906994,
,,,0.001040520595,0.625567555427551,-0.0140703548968304,
,,,0.0010407289275,0.618029865669087,-0.0140703548968304,
,,,0.00104093726,0.610492175910622,-0.0139196011514287,
,,,0.0010411455925,0.605467049404979,-0.0138693499029614,
,,,0.001041353925,0.597929359646514,-0.0138693499029614,
,,,0.0010415622575,0.590391669888049,-0.0137688474060269,
,,,0.00104177059,0.582853980129585,-0.0136683449090924,
,,,0.0010419789225,0.577828853623942,-0.0133668374182889,
,,,0.001042187255,0.570291163865477,-0.0130653299274854,
,,,0.0010423955875,0.565266037359834,-0.0129145761820837,
,,,0.00104260392,0.560240910854191,-0.0130150786790182,
,,,0.0010428122525,0.552703221095726,-0.0130150786790182,
,,,0.001043020585,0.545165531337261,-0.0128140736851492,
,,,0.0010432289175,0.540140404831618,-0.012562817442813,
,,,0.00104343725,0.535115278325975,-0.0124623149458785,
,,,0.0010436455825,0.530090151820332,-0.012361812448944,
,,,0.001043853915,0.522552462061867,-0.012361812448944,
,,,0.0010440622475,0.517527335556224,-0.012361812448944,
,,,0.00104427058,0.512502209050581,-0.012160807455075,
,,,0.0010444789125,0.507477082544938,-0.011959802461206,
,,,0.001044687245,0.502451956039295,-0.0117085462188697,
,,,0.0010448955775,0.497426829533651,-0.0114572899765335,
,,,0.00104510391,0.492401703028008,-0.0114572899765335,
,,,0.0010453122425,0.487376576522365,-0.011356787479599,
,,,0.001045520575,0.482351450016722,-0.0112060337341973,
,,,0.0010457289075,0.477326323511079,-0.0113065362311318,
,,,0.00104593724,0.472301197005436,-0.0113065362311318,
,,,0.0010461455725,0.464763507246971,-0.0112060337341973,
,,,0.001046353905,0.46225094399415,-0.0110552799887955,
,,,0.0010465622375,0.457225817488506,-0.0107035212495248,
,,,0.00104677057,0.452200690982863,-0.0105025162556558,
,,,0.0010469789025,0.44717556447722,-0.0104020137587213,
,,,0.001047187235,0.442150437971577,-0.0104020137587213,
,,,0.0010473955675,0.437125311465934,-0.010552767504123,
,,,0.0010476039,0.432100184960291,-0.010351762510254,
,,,0.0010478122325,0.429587621707469,-0.0100502550194506,
,,,0.001048020565,0.424562495201826,-0.0100000037709833,
,,,0.0010482288975,0.419537368696183,-0.0100502550194506,
,,,0.00104843723,0.41451224219054,-0.0101005062679178,
,,,0.0010486455625,0.409487115684897,-0.0100502550194506,
,,,0.001048853895,0.404461989179254,-0.00984925002558157,
,,,0.0010490622275,0.401949425926432,-0.00954774253477808,
,,,0.00104927056,0.396924299420789,-0.00929648629244184,
,,,0.0010494788925,0.394411736167967,-0.00919598379550735,
,,,0.001049687225,0.389386609662324,-0.00934673754090909,
,,,0.0010498955575,0.384361483156681,-0.00929648629244184,
,,,0.00105010389,0.379336356651038,-0.00929648629244184,
,,,0.0010503122225,0.374311230145395,-0.00929648629244184,
,,,0.001050520555,0.371798666892573,-0.00894472755317111,
,,,0.0010507288875,0.369286103639752,-0.00859296881390037,
,,,0.00105093722,0.364260977134109,-0.00859296881390037,
,,,0.0010511455525,0.359235850628465,-0.00874372255930211,
,,,0.001051353885,0.354210724122822,-0.00894472755317111,
,,,0.0010515622175,0.351698160870001,-0.00894472755317111,
,,,0.00105177055,0.346673034364358,-0.00854271756543312,
,,,0.0010519788825,0.344160471111536,-0.00824121007462963,
,,,0.001052187215,0.341647907858714,-0.0079899538322934,
,,,0.0010523955475,0.336622781353071,-0.00809045632922789,
,,,0.00105260388,0.331597654847428,-0.00844221506849863,
,,,0.0010528122125,0.326572528341785,-0.00859296881390037,
,,,0.001053020545,0.324059965088964,-0.00844221506849863,
,,,0.0010532288775,0.321547401836142,-0.00793970258382615,
,,,0.00105343721,0.31903483858332,-0.00753769259608816,
,,,0.0010536455425,0.314009712077677,-0.00743719009915367,
,,,0.001053853875,0.308984585572034,-0.00763819509302266,
,,,0.0010540622075,0.306472022319213,-0.00783920008689165,
,,,0.00105427054,0.301446895813569,-0.00783920008689165,
,,,0.0010544788725,0.298934332560748,-0.00753769259608816,
,,,0.001054687205,0.296421769307926,-0.00713568260835018,
,,,0.0010548955375,0.293909206055105,-0.00698492886294844,
,,,0.00105510387,0.288884079549462,-0.00708543135988293,
,,,0.0010553122025,0.28637151629664,-0.00723618510528468,
,,,0.001055520535,0.283858953043818,-0.00718593385681743,
,,,0.0010557288675,0.278833826538175,-0.00728643635375192,
,,,0.0010559372,0.273808700032532,-0.00723618510528468,
,,,0.0010561455325,0.271296136779711,-0.00693467761448119,
,,,0.001056353865,0.271296136779711,-0.00668342137214495,
,,,0.0010565621975,0.266271010274068,-0.00648241637827596,
,,,0.00105677053,0.263758447021246,-0.0065326676267432,
,,,0.0010569788625,0.261245883768424,-0.00648241637827596,
,,,0.001057187195,0.256220757262781,-0.0066331701236777,
,,,0.0010573955275,0.25370819400996,-0.0067336726206122,
,,,0.00105760386,0.251195630757138,-0.00648241637827596,
,,,0.0010578121925,0.248683067504317,-0.00628141138440697,
,,,0.001058020525,0.246170504251495,-0.00628141138440697,
,,,0.0010582288575,0.241145377745852,-0.00638191388134146,
,,,0.00105843719,0.23863281449303,-0.00623116013593972,
,,,0.0010586455225,0.236120251240209,-0.00618090888747247,
,,,0.001058853855,0.233607687987387,-0.00613065763900522,
,,,0.0010590621875,0.231095124734566,-0.00597990389360348,
,,,0.00105927052,0.228582561481744,-0.00587940139666898,
,,,0.0010594788525,0.226069998228922,-0.00592965264513623,
,,,0.001059687185,0.221044871723279,-0.00603015514207073,
,,,0.0010598955175,0.218532308470458,-0.00587940139666898,
,,,0.00106010385,0.216019745217636,-0.00577889889973449,
,,,0.0010603121825,0.216019745217636,-0.00572864765126724,
,,,0.001060520515,0.213507181964815,-0.00572864765126724,
,,,0.0010607288475,0.208482055459172,-0.00572864765126724,
,,,0.00106093718,0.208482055459172,-0.00572864765126724,
,,,0.0010611455125,0.203456928953528,-0.00572864765126724,
,,,0.001061353845,0.200944365700707,-0.00557789390586549,
,,,0.0010615621775,0.198431802447885,-0.00542714016046375,
,,,0.00106177051,0.198431802447885,-0.00527638641506201,
,,,0.0010619788425,0.195919239195064,-0.00532663766352925,
,,,0.001062187175,0.193406675942242,-0.00542714016046375,
,,,0.0010623955075,0.190894112689421,-0.00542714016046375,
,,,0.00106260384,0.188381549436599,-0.00527638641506201,
,,,0.0010628121725,0.185868986183777,-0.00512563266966026,
,,,0.001063020505,0.183356422930956,-0.00502513017272577,
,,,0.0010632288375,0.180843859678134,-0.00502513017272577,
,,,0.00106343717,0.180843859678134,-0.00507538142119301,
,,,0.0010636455025,0.178331296425313,-0.00512563266966026,
,,,0.001063853835,0.175818733172491,-0.00512563266966026,
,,,0.0010640621675,0.17330616991967,-0.00497487892425852,
,,,0.0010642705,0.170793606666848,-0.00477387393038953,
,,,0.0010644788325,0.170793606666848,-0.00472362268192228,
,,,0.001064687165,0.168281043414026,-0.00467337143345503,
,,,0.0010648954975,0.165768480161205,-0.00467337143345503,
,,,0.00106510383,0.163255916908383,-0.00467337143345503,
,,,0.0010653121625,0.160743353655562,-0.00467337143345503,
,,,0.001065520495,0.160743353655562,-0.00462312018498778,
,,,0.0010657288275,0.15823079040274,-0.00467337143345503,
,,,0.00106593716,0.155718227149919,-0.00457286893652054,
,,,0.0010661454925,0.155718227149919,-0.00452261768805329,
,,,0.001066353825,0.153205663897097,-0.00442211519111879,
,,,0.0010665621575,0.150693100644276,-0.00442211519111879,
,,,0.00106677049,0.148180537391454,-0.00437186394265154,
,,,0.0010669788225,0.148180537391454,-0.0042211101972498,
,,,0.001067187155,0.145667974138632,-0.00417085894878255,
,,,0.0010673954875,0.143155410885811,-0.00417085894878255,
,,,0.00106760382,0.143155410885811,-0.00417085894878255,
,,,0.0010678121525,0.140642847632989,-0.00407035645184806,
,,,0.001068020485,0.138130284380168,-0.00407035645184806,
,,,0.0010682288175,0.138130284380168,-0.00396985395491356,
,,,0.00106843715,0.135617721127346,-0.00391960270644631,
,,,0.0010686454825,0.135617721127346,-0.00396985395491356,
,,,0.001068853815,0.133105157874525,-0.00396985395491356,
,,,0.0010690621475,0.130592594621703,-0.00386935145797906,
,,,0.00106927048,0.130592594621703,-0.00386935145797906,
,,,0.0010694788125,0.128080031368881,-0.00381910020951182,
,,,0.001069687145,0.12556746811606,-0.00381910020951182,
,,,0.0010698954775,0.123054904863238,-0.00391960270644631,
,,,0.00107010381,0.123054904863238,-0.0041206077003153,
,,,0.0010703121425,0.120542341610417,-0.00407035645184806,
,,,0.001070520475,0.120542341610417,-0.00366834646411007,
,,,0.0010707288075,0.118029778357595,-0.00336683897330659,
,,,0.00107093714,0.118029778357595,-0.00346734147024108,
,,,0.0010711454725,0.115517215104774,-0.00366834646411007,
,,,0.001071353805,0.113004651851952,-0.00381910020951182,
,,,0.0010715621375,0.110492088599131,-0.00381910020951182,
,,,0.00107177047,0.110492088599131,-0.00361809521564282,
,,,0.0010719788025,0.107979525346309,-0.00341709022177383,
,,,0.001072187135,0.107979525346309,-0.00321608522790484,
,,,0.0010723954675,0.105466962093487,-0.00346734147024108,
,,,0.0010726038,0.102954398840666,-0.00371859771257732,
,,,0.0010728121325,0.100441835587844,-0.00361809521564282,
,,,0.001073020465,0.100441835587844,-0.00341709022177383,
,,,0.0010732287975,0.100441835587844,-0.0030653314825031,
,,,0.00107343713,0.0979292723350227,-0.00291457773710135,
,,,0.0010736454625,0.0979292723350227,-0.00311558273097035,
,,,0.001073853795,0.0954167090822011,-0.00351759271870833,
,,,0.0010740621275,0.0929041458293796,-0.00376884896104457,
,,,0.00107427046,0.090391582576558,-0.00361809521564282,
,,,0.0010744787925,0.090391582576558,-0.00316583397943759,
,,,0.001074687125,0.090391582576558,-0.00286432648863411,
,,,0.0010748954575,0.0878790193237364,-0.00281407524016686,
