Wave   	Sample   	Dark     	Reference	Scope Corrected for Dark
[nm]   	[counts] 	[counts] 	[counts] 	[counts] 
				
344.74	62.901	-4	0	66.90065
345.33	7.986	25	0	-17.01445
345.93	30.074	-4	0	34.074
346.53	-36.538	-50	0	13.46231
347.13	27.434	-44	0	71.43401
347.72	-53.651	-39	0	-14.65089
348.32	67.954	-35	0	102.95369
348.92	32.649	17	0	15.64896
349.52	42.974	-58	0	100.97449
350.11	95.643	81	0	14.64278
350.71	29.622	-35	0	64.62198
351.31	60.584	-22	0	82.58394
351.91	-29.648	-95	0	65.35174
352.5	24.053	-34	0	58.0532
353.1	85.5	-9	0	94.50035
353.7	61.585	-52	0	113.58525
354.29	406.235	362	0	44.23498
354.89	13.592	-56	0	69.59237
355.49	39.01	-92	0	131.01029
356.09	78.388	13	0	65.38847
356.68	-18.814	-59	0	40.18588
357.28	-23.027	-46	0	22.97317
357.88	-65.485	-53	0	-12.48503
358.47	-41.086	-81	0	39.91433
359.07	78.208	51	0	27.208
359.67	23.777	-42	0	65.77678
360.26	29.478	-26	0	55.47824
360.86	-5.202	-7	0	1.79758
361.46	51.099	6	0	45.09874
362.05	18.897	1	0	17.89709
362.65	68.822	-40	0	108.82232
363.25	-33.211	-50	0	16.78915
363.84	-33.968	-1	0	-32.9676
364.44	52.606	0	0	52.60605
365.04	-19.659	-21	0	1.34068
365.63	-14.095	-71	0	56.90459
366.23	52.143	-16	0	68.14297
366.83	18.938	-53	0	71.93776
367.42	37.914	-95	0	132.91433
368.02	4.816	-107	0	111.81613
368.62	78.494	33	0	45.49417
369.21	129.848	3	0	126.84799
369.81	317.323	192	0	125.32344
370.41	25.454	-42	0	67.45388
371	1.382	-23	0	24.38228
371.6	33.278	-24	0	57.2779
372.19	56.456	-20	0	76.45612
372.79	7.453	-29	0	36.45257
373.39	99.137	2	0	97.13678
373.98	70.505	-16	0	86.50522
374.58	117.263	37	0	80.26328
375.17	111.089	-37	0	148.08862
375.77	194.384	34	0	160.3836
376.37	51.041	-56	0	107.04083
376.96	105.428	-3	0	108.42782
377.56	174.65	-8	0	182.65028
