Channel number	Impulses
2033	6
2034	10
2035	13
2036	8
2037	2
2038	8
2039	7
2040	10
2041	10
2042	10
2043	16
2044	11
2045	7
2046	5
2047	7
2048	2
2049	10
2050	8
2051	8
2052	11
2053	8
2054	7
2055	5
2056	7
2057	7
2058	13
2059	10
2060	7
2061	4
2062	6
2063	7
2064	4
2065	9
2066	10
2067	12
2068	7
2069	8
2070	11
2071	7
2072	6
2073	10
2074	9
2075	8
2076	9
2077	8
2078	10
2079	9
2080	2
2081	6
2082	8
2083	8
2084	8
2085	7
2086	12
2087	10
2088	6
2089	17
2090	9
2091	15
2092	11
2093	6
2094	10
2095	10
2096	9
2097	8
2098	12
2099	4
2100	5
2101	5
2102	4
2103	8
2104	12
2105	7
2106	9
2107	8
2108	7
2109	7
2110	3
2111	10
2112	2
2113	10
2114	6
2115	14
2116	9
2117	8
2118	12
2119	5
2120	8
2121	14
2122	2
2123	6
2124	12
2125	8
2126	5
2127	6
2128	4
2129	5
2130	13
2131	7
2132	11
2133	9
2134	12
2135	10
2136	7
2137	8
2138	10
2139	14
2140	6
2141	9
2142	6
2143	7
2144	6
2145	9
2146	8
2147	10
2148	11
2149	11
2150	14
2151	5
2152	8
2153	10
2154	8
2155	6
2156	5
2157	17
2158	14
2159	9
2160	6
2161	8
2162	5
2163	10
2164	9
2165	7
2166	9
2167	11
2168	6
2169	10
2170	8
2171	8
2172	9
2173	8
2174	7
2175	11
2176	10
2177	5
2178	13
2179	10
2180	9
2181	8
2182	19
2183	6
2184	14
2185	12
2186	4
2187	11
2188	6
2189	8
2190	13
2191	13
2192	11
2193	9
2194	8
2195	11
2196	5
2197	7
2198	8
2199	11
2200	8
2201	11
2202	8
2203	15
2204	13
2205	8
2206	16
2207	7
2208	5
2209	7
2210	9
2211	8
2212	11
2213	8
2214	8
2215	15
2216	6
2217	8
2218	8
2219	8
2220	16
2221	11
2222	14
2223	12
2224	5
2225	14
2226	11
2227	14
2228	12
2229	6
2230	9
2231	11
2232	7
2233	14
2234	10
2235	13
2236	11
2237	14
2238	15
2239	10
2240	7
2241	9
2242	6
2243	11
2244	8
2245	9
2246	10
2247	5
2248	9
2249	15
2250	10
2251	10
2252	13
2253	12
2254	9
2255	6
2256	11
2257	9
2258	9
2259	15
2260	8
2261	12
2262	12
2263	9
2264	11
2265	9
2266	8
2267	6
2268	10
2269	10
2270	11
2271	11
2272	10
2273	8
2274	9
2275	14
2276	17
2277	10
2278	4
2279	16
2280	7
2281	10
2282	10
2283	10
2284	9
2285	10
2286	10
2287	12
2288	10
2289	11
2290	6
2291	11
2292	7
2293	5
2294	10
2295	6
2296	7
2297	13
2298	8
2299	12
2300	5
2301	13
2302	10
2303	4
2304	9
2305	9
2306	10
2307	11
2308	16
2309	9
2310	14
2311	4
2312	12
2313	16
2314	9
2315	9
2316	6
2317	14
2318	14
2319	15
2320	5
2321	16
2322	3
2323	12
2324	7
2325	6
2326	5
2327	13
2328	10
2329	18
2330	9
2331	12
2332	11
2333	11
2334	4
2335	11
2336	10
2337	13
2338	10
2339	9
2340	8
2341	10
2342	8
2343	15
2344	9
2345	10
2346	13
2347	9
2348	7
2349	15
2350	8
2351	8
2352	4
2353	10
2354	12
2355	16
2356	10
2357	7
2358	8
2359	8
2360	6
2361	19
2362	9
2363	12
2364	9
2365	5
2366	13
2367	11
2368	9
2369	8
2370	13
2371	12
2372	7
2373	6
2374	14
2375	10
2376	5
2377	9
2378	6
2379	13
2380	14
2381	7
2382	11
2383	10
2384	8
2385	5
2386	10
2387	16
2388	15
2389	6
2390	8
2391	6
2392	12
2393	12
2394	5
2395	20
2396	12
2397	9
2398	13
2399	12
2400	9
2401	14
2402	8
2403	8
2404	11
2405	14
2406	15
2407	11
2408	5
2409	15
2410	13
2411	8
2412	18
2413	4
2414	19
2415	7
2416	9
2417	12
2418	9
2419	8
2420	10
2421	8
2422	11
2423	7
2424	11
2425	16
2426	11
2427	10
2428	6
2429	14
2430	7
2431	15
2432	14
2433	9
2434	13
2435	9
2436	14
2437	6
2438	8
2439	6
2440	8
2441	10
2442	8
2443	5
2444	16
2445	14
2446	8
2447	10
2448	8
2449	12
2450	9
2451	13
2452	6
2453	14
2454	10
2455	6
2456	9
2457	21
2458	12
2459	7
2460	12
2461	6
2462	14
2463	14
2464	10
2465	13
2466	20
2467	12
2468	15
2469	6
2470	16
2471	10
2472	5
2473	12
2474	15
2475	6
2476	16
2477	13
2478	13
2479	7
2480	18
2481	4
2482	12
2483	14
2484	11
2485	11
2486	24
2487	9
2488	12
2489	16
2490	8
2491	10
2492	12
2493	12
2494	13
2495	10
2496	9
2497	13
2498	20
2499	15
2500	13
2501	12
2502	23
2503	5
2504	10
2505	11
2506	6
2507	9
2508	21
2509	13
2510	9
2511	11
2512	9
2513	15
2514	9
2515	15
2516	12
2517	9
2518	10
2519	14
2520	13
2521	11
2522	11
2523	10
2524	14
2525	13
2526	6
2527	6
2528	9
2529	10
2530	9
2531	15
2532	15
2533	9
2534	13
2535	10
2536	5
2537	14
2538	5
2539	12
2540	15
2541	12
2542	18
2543	7
2544	9
2545	18
2546	13
2547	11
2548	12
2549	9
2550	14
2551	9
2552	15
2553	8
2554	8
2555	10
2556	8
2557	13
2558	11
2559	15
2560	13
2561	12
2562	13
2563	14
2564	14
2565	8
2566	17
2567	10
2568	13
2569	17
2570	10
2571	13
2572	14
2573	15
2574	11
2575	12
2576	10
2577	15
2578	11
2579	13
2580	9
2581	12
2582	14
2583	8
2584	15
2585	17
2586	15
2587	19
2588	6
2589	17
2590	9
2591	11
2592	12
2593	5
2594	15
2595	16
2596	16
2597	12
2598	18
2599	13
2600	15
2601	22
2602	8
2603	14
2604	16
2605	18
2606	13
2607	13
2608	19
2609	13
2610	8
2611	19
2612	6
2613	16
2614	11
2615	12
2616	5
2617	21
2618	14
2619	15
2620	5
2621	15
2622	10
2623	14
2624	11
2625	9
2626	9
2627	13
2628	13
2629	11
2630	10
2631	11
2632	19
2633	12
2634	8
2635	15
2636	11
2637	11
2638	14
2639	6
2640	11
2641	7
2642	18
2643	16
2644	11
2645	9
2646	17
2647	18
2648	18
2649	11
2650	14
2651	16
2652	9
2653	11
2654	13
2655	12
2656	21
2657	15
2658	5
2659	9
2660	14
2661	12
2662	21
2663	17
2664	6
2665	15
2666	11
2667	11
2668	15
2669	9
2670	21
2671	17
2672	18
2673	18
2674	19
2675	14
2676	13
2677	5
2678	11
2679	8
2680	7
2681	15
2682	14
2683	17
2684	11
2685	15
2686	12
2687	14
2688	10
2689	11
2690	9
2691	9
2692	24
2693	14
2694	19
2695	8
2696	8
2697	12
2698	10
2699	12
2700	23
2701	14
2702	9
2703	12
2704	17
2705	11
2706	10
2707	14
2708	16
2709	11
2710	20
2711	7
2712	15
2713	21
2714	13
2715	11
2716	16
2717	18
2718	11
2719	14
2720	15
2721	10
2722	15
2723	10
2724	20
2725	12
2726	12
2727	12
2728	14
2729	16
2730	10
2731	11
2732	20
2733	14
2734	21
2735	7
2736	18
2737	12
2738	15
2739	18
2740	17
2741	8
2742	18
2743	9
2744	11
2745	15
2746	15
2747	27
2748	12
2749	11
2750	15
2751	10
2752	12
2753	15
2754	19
2755	8
2756	21
2757	10
2758	19
2759	6
2760	18
2761	17
2762	15
2763	9
2764	20
2765	13
2766	11
2767	8
2768	13
2769	14
2770	13
2771	16
2772	21
2773	11
2774	14
2775	10
2776	16
2777	21
2778	14
2779	21
2780	19
2781	17
2782	14
2783	14
2784	14
2785	16
2786	18
2787	12
2788	17
2789	11
2790	21
2791	12
2792	11
2793	21
2794	11
2795	17
2796	22
2797	23
2798	14
2799	15
2800	17
2801	17
2802	13
2803	14
2804	14
2805	12
2806	22
2807	15
2808	16
2809	21
2810	12
2811	24
2812	18
2813	17
2814	15
2815	12
2816	16
2817	18
2818	22
2819	10
2820	34
2821	17
2822	14
2823	14
2824	24
2825	28
2826	12
2827	16
2828	24
2829	23
2830	16
2831	18
2832	16
2833	24
2834	21
2835	28
2836	18
2837	17
2838	28
2839	10
2840	25
2841	31
2842	20
2843	29
2844	24
2845	31
2846	24
2847	26
2848	26
2849	31
2850	21
2851	22
2852	30
2853	19
2854	36
2855	29
2856	20
2857	36
2858	30
2859	36
2860	53
2861	33
2862	37
2863	38
2864	40
2865	41
2866	41
2867	46
2868	31
2869	38
2870	61
2871	37
2872	43
2873	61
2874	32
2875	75
2876	33
2877	48
2878	39
2879	49
2880	42
2881	60
2882	36
2883	57
2884	60
2885	53
2886	69
2887	51
2888	60
2889	78
2890	34
2891	55
2892	66
2893	52
2894	70
2895	75
2896	57
2897	58
2898	75
2899	74
2900	70
2901	65
2902	94
2903	50
2904	65
2905	72
2906	65
2907	101
2908	77
2909	93
2910	76
2911	56
2912	75
2913	76
2914	73
2915	87
2916	114
2917	71
2918	96
2919	80
2920	64
2921	124
2922	61
2923	69
2924	101
2925	94
2926	73
2927	89
2928	62
2929	97
2930	87
2931	105
2932	93
2933	76
2934	92
2935	84
2936	77
2937	141
2938	69
2939	127
2940	98
2941	111
2942	94
2943	96
2944	103
2945	95
2946	85
2947	102
2948	116
2949	76
2950	100
2951	75
2952	110
2953	139
2954	78
2955	104
2956	111
2957	87
2958	95
2959	79
2960	111
2961	96
2962	98
2963	139
2964	93
2965	87
2966	117
2967	70
2968	114
2969	120
2970	67
2971	79
2972	82
2973	89
2974	87
2975	97
2976	84
2977	73
2978	100
2979	84
2980	94
2981	60
2982	98
2983	83
2984	70
2985	102
2986	66
2987	81
2988	102
2989	78
2990	63
2991	47
2992	70
