Time(s),CHAN1(V),CHAN2(V)
0.001060,0.030342,-0.001637
0.001060,0.030342,-0.001637
0.001060,0.030342,-0.001637
0.001060,0.030342,-0.001637
0.001060,0.030342,-0.001637
0.001060,0.030342,-0.001637
0.001060,0.030342,-0.001637
0.001060,0.030342,-0.001637
0.001060,0.030342,-0.001637
0.001060,0.030342,-0.001637
0.001060,0.030342,-0.001637
0.001060,0.030342,-0.001637
0.001060,0.030342,-0.001637
0.001060,0.030342,-0.001637
0.001060,0.030342,-0.001637
0.001060,0.030342,-0.001637
0.001060,0.030342,-0.001637
0.001060,0.030342,-0.001637
0.001060,0.030342,-0.002441
0.001060,0.030342,-0.002441
0.001060,0.030342,-0.002441
0.001060,0.030342,-0.002441
0.001060,0.030342,-0.002441
0.001060,0.030342,-0.002441
0.001060,0.030342,-0.003245
0.001060,0.030342,-0.003245
0.001060,0.030342,-0.003245
0.001060,0.030342,-0.003245
0.001060,0.030342,-0.003245
0.001060,0.030342,-0.003245
0.001060,0.030342,-0.003245
0.001060,0.030342,-0.003245
0.001061,0.030342,-0.003245
0.001061,0.030342,-0.003245
0.001061,0.030342,-0.003245
0.001061,0.030342,-0.003245
0.001061,0.030342,-0.003245
0.001061,0.030342,-0.003245
0.001061,0.030342,-0.003245
0.001061,0.030342,-0.003245
0.001061,0.030342,-0.003245
0.001061,0.030342,-0.003245
0.001061,0.030342,-0.003245
0.001061,0.030342,-0.003245
0.001061,0.030342,-0.003245
0.001061,0.030342,-0.003245
0.001061,0.030342,-0.003245
0.001061,0.030342,-0.003245
0.001061,0.030342,-0.003245
0.001061,0.030342,-0.003245
0.001061,0.030342,-0.002441
0.001061,0.030342,-0.002441
0.001061,0.030342,-0.002441
0.001061,0.030342,-0.002441
0.001061,0.030342,-0.002441
0.001061,0.030342,-0.002441
0.001061,0.030342,-0.002441
0.001061,0.030342,-0.002441
0.001061,0.030342,-0.002441
0.001061,0.030342,-0.002441
0.001061,0.030342,-0.001637
0.001061,0.030342,-0.001637
0.001061,0.030342,-0.001637
0.001061,0.030342,-0.001637
0.001061,0.030342,-0.001637
0.001061,0.030342,-0.001637
0.001061,0.030342,-0.001637
0.001061,0.030342,-0.002441
0.001061,0.030342,-0.002441
0.001061,-0.009859,-0.002441
0.001062,-0.009859,-0.002441
0.001062,-0.009859,-0.002441
0.001062,-0.009859,-0.002441
0.001062,-0.009859,-0.002441
0.001062,-0.009859,-0.002441
0.001062,-0.009859,-0.002441
0.001062,-0.009859,-0.002441
0.001062,-0.009859,-0.002441
0.001062,-0.009859,-0.002441
0.001062,-0.009859,-0.002441
0.001062,-0.009859,-0.002441
0.001062,-0.009859,-0.002441
0.001062,-0.009859,-0.002441
0.001062,-0.009859,-0.002441
0.001062,-0.009859,-0.002441
0.001062,-0.009859,-0.002441
0.001062,-0.009859,-0.002441
0.001062,-0.009859,-0.002441
0.001062,-0.009859,-0.003245
0.001062,-0.009859,-0.003245
0.001062,-0.009859,-0.003245
0.001062,-0.009859,-0.003245
0.001062,-0.009859,-0.003245
0.001062,-0.009859,-0.003245
0.001062,-0.009859,-0.003245
0.001062,-0.009859,-0.003245
0.001062,-0.009859,-0.003245
0.001062,-0.009859,-0.002441
0.001062,-0.009859,-0.003245
0.001062,-0.009859,-0.003245
0.001062,-0.009859,-0.003245
0.001062,-0.009859,-0.002441
0.001062,-0.009859,-0.002441
0.001062,-0.009859,-0.002441
0.001062,-0.009859,-0.002441
0.001062,-0.009859,-0.002441
0.001062,-0.009859,-0.002441
0.001062,-0.009859,-0.002441
0.001062,-0.009859,-0.002441
0.001063,-0.009859,-0.002441
0.001063,-0.009859,-0.002441
0.001063,-0.009859,-0.002441
0.001063,-0.009859,-0.002441
0.001063,-0.009859,-0.002441
0.001063,-0.009859,-0.002441
0.001063,-0.009859,-0.002441
0.001063,-0.009859,-0.002441
0.001063,-0.009859,-0.002441
0.001063,-0.009859,-0.002441
0.001063,-0.009859,-0.002441
0.001063,-0.009859,-0.002441
0.001063,-0.009859,-0.002441
0.001063,-0.009859,-0.002441
0.001063,-0.009859,-0.002441
0.001063,-0.009859,-0.002441
0.001063,-0.009859,-0.002441
0.001063,-0.009859,-0.002441
0.001063,-0.009859,-0.002441
0.001063,-0.009859,-0.002441
0.001063,-0.009859,-0.002441
0.001063,-0.009859,-0.002441
0.001063,-0.009859,-0.002441
0.001063,-0.009859,-0.002441
0.001063,-0.009859,-0.002441
0.001063,-0.009859,-0.002441
0.001063,-0.009859,-0.002441
0.001063,-0.009859,-0.002441
0.001063,-0.009859,-0.002441
0.001063,-0.009859,-0.002441
0.001063,-0.009859,-0.002441
0.001063,-0.009859,-0.002441
0.001063,-0.009859,-0.002441
0.001063,-0.009859,-0.002441
0.001063,-0.009859,-0.002441
0.001063,-0.009859,-0.003245
0.001063,-0.009859,-0.003245
0.001063,-0.009859,-0.003245
0.001064,-0.009859,-0.003245
0.001064,-0.009859,-0.003245
0.001064,-0.009859,-0.003245
0.001064,-0.009859,-0.003245
0.001064,-0.009859,-0.003245
0.001064,-0.009859,-0.003245
0.001064,-0.009859,-0.003245
0.001064,-0.009859,-0.003245
0.001064,-0.009859,-0.003245
0.001064,-0.009859,-0.003245
0.001064,-0.009859,-0.003245
0.001064,-0.009859,-0.003245
0.001064,-0.009859,-0.003245
0.001064,-0.009859,-0.003245
0.001064,-0.009859,-0.003245
0.001064,-0.009859,-0.003245
0.001064,-0.009859,-0.003245
0.001064,-0.009859,-0.003245
0.001064,-0.009859,-0.003245
0.001064,-0.009859,-0.003245
0.001064,-0.009859,-0.003245
0.001064,-0.009859,-0.003245
0.001064,-0.009859,-0.003245
0.001064,-0.009859,-0.002441
0.001064,-0.009859,-0.002441
0.001064,-0.009859,-0.002441
0.001064,-0.009859,-0.002441
0.001064,-0.009859,-0.002441
0.001064,-0.009859,-0.002441
0.001064,-0.009859,-0.002441
0.001064,-0.009859,-0.002441
0.001064,-0.009859,-0.002441
0.001064,-0.009859,-0.001637
0.001064,-0.009859,-0.001637
0.001064,-0.009859,-0.001637
0.001064,-0.009859,-0.001637
0.001064,-0.009859,-0.001637
0.001064,-0.009859,-0.001637
0.001065,-0.009859,-0.001637
0.001065,-0.009859,-0.001637
0.001065,-0.009859,-0.001637
0.001065,-0.009859,-0.001637
0.001065,-0.009859,-0.001637
0.001065,-0.009859,-0.001637
0.001065,-0.009859,-0.001637
0.001065,-0.009859,-0.001637
0.001065,-0.009859,-0.001637
0.001065,-0.009859,-0.001637
0.001065,-0.009859,-0.001637
